"app_id","supported_languages"
"1291210","Simplified Chinese"
"1291210","English"
"1055620","English"
"1332340","German"
"1332340","English"
"1332340","French"
"1332340","Portuguese - Brazil"
"1332340","Traditional Chinese"
"1332340","Korean"
"1332340","Spanish - Spain"
"1332340","Simplified Chinese"
"1332340","Japanese"
"1332340","Russian"
"1684010","English"
"448670","English"
"2397840","English"
"851050","German"
"851050","English"
"851050","French"
"851050","Traditional Chinese"
"851050","Korean"
"851050","Japanese"
"851050","Simplified Chinese"
"2796020","German"
"2796020","English"
"2796020","French"
"2796020","Portuguese - Brazil"
"2796020","Korean"
"2796020","Spanish - Spain"
"2796020","Japanese"
"2796020","Simplified Chinese"
"2796020","Russian"
"2796020","Portuguese - Portugal"
"883870","Simplified Chinese"
"586130","English"
"448690","English"
"448690","Russian"
"2741390","German"
"2741390","English"
"2741390","French"
"2741390","Portuguese - Brazil"
"2741390","Spanish - Spain"
"2741390","Polish"
"2741390","Simplified Chinese"
"2741390","Russian"
"1506820","English"
"534000","English"
"493180","German"
"493180","English"
"493180","French"
"493180","Portuguese - Brazil"
"493180","Spanish - Spain"
"493180","Simplified Chinese"
"493180","Russian"
"1167570","Japanese"
"1167570","Vietnamese"
"1167570","English"
"1167570","Spanish - Latin America"
"2651800","Korean"
"1417610","Russian"
"1417610","English"
"1417610","Spanish - Spain"
"525150","English"
"525150","Russian"
"1711400","Simplified Chinese"
"1711400","English"
"1480870","English"
"1480870","French"
"1480870","Spanish - Spain"
"1480870","Simplified Chinese"
"1480870","Turkish"
"455310","Traditional Chinese"
"455310","Japanese"
"455310","English"
"455310","Simplified Chinese"
"3505880","English"
"1204920","German"
"1204920","English"
"1204920","French"
"1204920","Korean"
"1204920","Spanish - Spain"
"1204920","Polish"
"1204920","Simplified Chinese"
"1204920","Japanese"
"1204920","Turkish"
"1204920","Romanian"
"1204920","Russian"
"1204920","Italian"
"1204920","Portuguese - Portugal"
"1420060","English"
"2182590","English"
"2351120","German"
"2351120","English"
"2351120","French"
"2351120","Portuguese - Brazil"
"2351120","Korean"
"2351120","Spanish - Spain"
"2351120","Japanese"
"2351120","Simplified Chinese"
"2351120","Russian"
"2351120","Italian"
"491010","English"
"491010","Ukrainian"
"491010","Korean"
"491010","Japanese"
"491010","Russian"
"1107050","Simplified Chinese"
"1928670","English"
"1928670","Korean"
"1928670","Spanish - Spain"
"1928670","Japanese"
"1928670","Arabic"
"1928670","Italian"
"1928670","Portuguese - Portugal"
"405540","English"
"405540","French"
"817680","English"
"291840","English"
"322630","Japanese"
"322630","English"
"2199060","German"
"2199060","English"
"2199060","French"
"2199060","Portuguese - Brazil"
"2199060","Traditional Chinese"
"2199060","Korean"
"2199060","Spanish - Spain"
"2199060","Japanese"
"2199060","Simplified Chinese"
"2199060","Russian"
"2199060","Italian"
"570680","English"
"999350","English"
"999350","Turkish"
"1243690","German"
"1243690","English"
"1243690","French"
"1243690","Traditional Chinese"
"1243690","Spanish - Spain"
"1243690","Simplified Chinese"
"1243690","Russian"
"1243690","Italian"
"2180750","English"
"1849360","German"
"1849360","English"
"1849360","French"
"1849360","Korean"
"1849360","Dutch"
"1849360","Spanish - Spain"
"1849360","Polish"
"1849360","Japanese"
"1849360","Simplified Chinese"
"1849360","Russian"
"1849360","Italian"
"2009450","English"
"2009450","German"
"2009450","French"
"2009450","Portuguese - Brazil"
"2009450","Korean"
"2009450","Spanish - Spain"
"2009450","Polish"
"2009450","Simplified Chinese"
"2009450","Japanese"
"2009450","Russian"
"2009450","Italian"
"2356330","Traditional Chinese"
"2356330","Simplified Chinese"
"2356330","English"
"859280","Simplified Chinese"
"2364560","English"
"1292750","Simplified Chinese"
"1292750","English"
"1982940","Czech"
"1982940","English"
"3206010","German"
"3206010","English"
"3206010","French"
"3206010","Portuguese - Brazil"
"3206010","Traditional Chinese"
"3206010","Korean"
"3206010","Spanish - Spain"
"3206010","Simplified Chinese"
"3206010","Japanese"
"3206010","Russian"
"3206010","Italian"
"3067380","English"
"3067070","English"
"1114530","Luxembourgish"
"1114530","Estonian"
"1114530","Slovak"
"1114530","Malay"
"1114530","Odia"
"1114530","Serbian"
"1114530","Quechua"
"1114530","Tamil"
"1114530","Ukrainian"
"1114530","Uzbek"
"1114530","Spanish - Latin America"
"1114530","Malayalam"
"1114530","Nepali"
"1114530","Afrikaans"
"1114530","Hebrew"
"1114530","Korean"
"1114530","Igbo"
"1114530","Swedish"
"1114530","Icelandic"
"1114530","Basque"
"1114530","German"
"1114530","Norwegian"
"1114530","Tigrinya"
"1114530","Dutch"
"1114530","Turkish"
"1114530","Armenian"
"1114530","Sindhi"
"1114530","Yoruba"
"1114530","Gujarati"
"1114530","Bangla"
"1114530","Uyghur"
"1114530","Hausa"
"1114530","Punjabi (Shahmukhi)"
"1114530","Valencian"
"1114530","Tatar"
"1114530","Galician"
"1114530","Polish"
"1114530","Maltese"
"1114530","Simplified Chinese"
"1114530","Tswana"
"1114530","Zulu"
"1114530","Portuguese - Brazil"
"1114530","Konkani"
"1114530","K'iche'"
"1114530","Scots"
"1114530","Spanish - Spain"
"1114530","Sotho"
"1114530","Swahili"
"1114530","Russian"
"1114530","Belarusian"
"1114530","Filipino"
"1114530","English"
"1114530","Turkmen"
"1114530","Xhosa"
"1114530","Kinyarwanda"
"1114530","Irish"
"1114530","Latvian"
"1114530","Slovenian"
"1114530","Georgian"
"1114530","Tajik"
"1114530","Japanese"
"1114530","Maori"
"1114530","Romanian"
"1114530","Finnish"
"1114530","Khmer"
"1114530","Thai"
"1114530","Assamese"
"1114530","Azerbaijani"
"1114530","Persian"
"1114530","Kannada"
"1114530","Greek"
"1114530","Welsh"
"1114530","Marathi"
"1114530","Portuguese - Portugal"
"1114530","Vietnamese"
"1114530","Urdu"
"1114530","Arabic"
"1114530","Lithuanian"
"1114530","Italian"
"1114530","Macedonian"
"1114530","Catalan"
"1114530","Traditional Chinese"
"1114530","Kazakh"
"1114530","Mongolian"
"1114530","Telugu"
"1114530","Wolof"
"1114530","Dari"
"1114530","Indonesian"
"1114530","Danish"
"1114530","Hungarian"
"1114530","Amharic"
"1114530","Albanian"
"1114530","Hindi"
"1114530","Czech"
"1114530","Kyrgyz"
"1114530","French"
"1114530","Punjabi (Gurmukhi)"
"1114530","Croatian"
"1114530","Sorani"
"1114530","Bosnian"
"1114530","Bulgarian"
"1114530","Sinhala"
"1114530","Cherokee"
"849620","English"
"1177430","English"
"1177430","Russian"
"284410","English"
"2483730","Japanese"
"2483730","Simplified Chinese"
"2483730","English"
"2483730","Traditional Chinese"
"3067420","English"
"1837690","English"
"1837690","French"
"1837690","Spanish - Spain"
"1837690","Polish"
"1837690","Russian"
"1702830","German"
"1702830","Vietnamese"
"1702830","Portuguese - Brazil"
"1702830","Spanish - Spain"
"1702830","Norwegian"
"1702830","Arabic"
"1702830","Russian"
"1702830","Dutch"
"1702830","Italian"
"1702830","Turkish"
"1702830","English"
"1702830","Traditional Chinese"
"1702830","Ukrainian"
"1702830","Spanish - Latin America"
"1702830","Hungarian"
"1702830","Danish"
"1702830","Japanese"
"1702830","Romanian"
"1702830","Czech"
"1702830","Finnish"
"1702830","French"
"1702830","Thai"
"1702830","Korean"
"1702830","Swedish"
"1702830","Persian"
"1702830","Bulgarian"
"1702830","Polish"
"1702830","Greek"
"1702830","Simplified Chinese"
"1702830","Portuguese - Portugal"
"847660","English"
"847660","Russian"
"769730","German"
"769730","English"
"823040","English"
"3006630","Japanese"
"3006630","Simplified Chinese"
"3006630","English"
"3006630","Russian"
"1008830","Traditional Chinese"
"1008830","Simplified Chinese"
"1008830","English"
"1604020","English"
"448620","English"
"448620","Russian"
"2545650","English"
"1554650","English"
"1486840","English"
"1588160","English"
"2103400","Traditional Chinese"
"2103400","Simplified Chinese"
"2103400","English"
"1771130","German"
"1771130","English"
"1771130","French"
"1771130","Traditional Chinese"
"1771130","Korean"
"1771130","Spanish - Spain"
"1771130","Polish"
"1771130","Japanese"
"1771130","Turkish"
"1771130","Russian"
"1771130","Italian"
"1771130","Portuguese - Portugal"
"366230","German"
"366230","English"
"366230","French"
"366230","Spanish - Spain"
"366230","Italian"
"751980","Traditional Chinese"
"751980","Japanese"
"751980","English"
"751980","Simplified Chinese"
"839240","English"
"978630","German"
"978630","Portuguese - Brazil"
"978630","Spanish - Spain"
"978630","Slovak"
"978630","Russian"
"978630","Dutch"
"978630","Turkish"
"978630","Italian"
"978630","English"
"978630","Traditional Chinese"
"978630","Ukrainian"
"978630","Hungarian"
"978630","Czech"
"978630","French"
"978630","Thai"
"978630","Korean"
"978630","Polish"
"978630","Greek"
"978630","Simplified Chinese"
"554150","English"
"806610","English"
"810510","German"
"810510","Portuguese - Brazil"
"810510","Spanish - Spain"
"810510","Norwegian"
"810510","Arabic"
"810510","Russian"
"810510","Dutch"
"810510","Italian"
"810510","Turkish"
"810510","English"
"810510","Traditional Chinese"
"810510","Ukrainian"
"810510","Danish"
"810510","Hungarian"
"810510","Japanese"
"810510","Romanian"
"810510","Czech"
"810510","Finnish"
"810510","French"
"810510","Thai"
"810510","Korean"
"810510","Swedish"
"810510","Bulgarian"
"810510","Polish"
"810510","Greek"
"810510","Simplified Chinese"
"810510","Portuguese - Portugal"
"1979570","Simplified Chinese"
"1979570","English"
"1434320","German"
"1434320","English"
"1434320","French"
"1434320","Finnish"
"1434320","Portuguese - Brazil"
"1434320","Danish"
"1434320","Spanish - Spain"
"1434320","Dutch"
"1434320","Norwegian"
"1434320","Swedish"
"1434320","Polish"
"1434320","Simplified Chinese"
"1434320","Japanese"
"1434320","Arabic"
"1434320","Spanish - Latin America"
"1434320","Russian"
"1434320","Italian"
"1347560","German"
"1347560","English"
"1347560","French"
"1347560","Spanish - Spain"
"1347560","Simplified Chinese"
"1347560","Japanese"
"2469950","English"
"1997250","German"
"1997250","English"
"1997250","French"
"1997250","Spanish - Spain"
"1997250","Japanese"
"1997250","Simplified Chinese"
"1997250","Russian"
"1997250","Italian"
"745950","English"
"734980","English"
"547710","English"
"1803060","English"
"1097750","English"
"628550","English"
"498340","English"
"1376580","English"
"684870","English"
"704010","English"
"526400","English"
"1609090","English"
"2676770","English"
"2676770","Traditional Chinese"
"2676770","Korean"
"2676770","Japanese"
"2676770","Simplified Chinese"
"2725320","Japanese"
"2725320","English"
"2725320","Simplified Chinese"
"738860","German"
"738860","English"
"738860","French"
"738860","Portuguese - Brazil"
"738860","Traditional Chinese"
"738860","Korean"
"738860","Indonesian"
"738860","Spanish - Spain"
"738860","Simplified Chinese"
"738860","Japanese"
"738860","Turkish"
"738860","Spanish - Latin America"
"738860","Russian"
"738860","Italian"
"662230","German"
"662230","English"
"572710","English"
"2510760","English"
"2510760","Traditional Chinese"
"2510760","Korean"
"2510760","Simplified Chinese"
"2510760","Japanese"
"2510760","Russian"
"402340","English"
"538880","English"
"538880","Italian"
"1521360","German"
"1521360","English"
"1521360","French"
"1521360","Portuguese - Brazil"
"1521360","Traditional Chinese"
"1521360","Ukrainian"
"1521360","Korean"
"1521360","Spanish - Spain"
"1521360","Simplified Chinese"
"1521360","Japanese"
"1521360","Russian"
"1521360","Italian"
"1624380","German"
"1624380","Vietnamese"
"1624380","Portuguese - Brazil"
"1624380","Spanish - Spain"
"1624380","Norwegian"
"1624380","Arabic"
"1624380","Russian"
"1624380","Dutch"
"1624380","Italian"
"1624380","Turkish"
"1624380","English"
"1624380","Traditional Chinese"
"1624380","Ukrainian"
"1624380","Danish"
"1624380","Hungarian"
"1624380","Japanese"
"1624380","Romanian"
"1624380","Czech"
"1624380","Finnish"
"1624380","French"
"1624380","Thai"
"1624380","Korean"
"1624380","Swedish"
"1624380","Bulgarian"
"1624380","Polish"
"1624380","Greek"
"1624380","Simplified Chinese"
"1624380","Portuguese - Portugal"
"1063950","English"
"946860","German"
"946860","Simplified Chinese"
"946860","English"
"946860","Russian"
"916950","Spanish - Spain"
"916950","German"
"916950","English"
"916950","Russian"
"378490","German"
"378490","English"
"1269050","Simplified Chinese"
"851710","English"
"1674900","Czech"
"1674900","German"
"1674900","English"
"1674900","French"
"1674900","Portuguese - Brazil"
"1674900","Korean"
"1674900","Hungarian"
"1674900","Spanish - Spain"
"1674900","Polish"
"1674900","Simplified Chinese"
"1674900","Japanese"
"1674900","Turkish"
"1674900","Romanian"
"1674900","Russian"
"1674900","Italian"
"1674900","Portuguese - Portugal"
"1302930","English"
"762930","English"
"1930580","Traditional Chinese"
"1930580","Simplified Chinese"
"1930580","Japanese"
"1930580","English"
"380080","German"
"380080","English"
"380080","French"
"380080","Portuguese - Brazil"
"380080","Spanish - Spain"
"380080","Japanese"
"380080","Simplified Chinese"
"380080","Russian"
"380080","Italian"
"893070","English"
"485920","English"
"485920","German"
"485920","French"
"485920","Portuguese - Brazil"
"485920","Spanish - Spain"
"485920","Russian"
"485920","Italian"
"1924150","English"
"2659970","German"
"2659970","English"
"2659970","Vietnamese"
"2659970","French"
"2659970","Traditional Chinese"
"2659970","Korean"
"2659970","Spanish - Spain"
"2659970","Simplified Chinese"
"2659970","Japanese"
"2659970","Russian"
"963290","English"
"1880890","German"
"1880890","English"
"1880890","French"
"1880890","Portuguese - Brazil"
"1880890","Traditional Chinese"
"1880890","Korean"
"1880890","Spanish - Spain"
"1880890","Simplified Chinese"
"1880890","Japanese"
"1880890","Russian"
"1880890","Turkish"
"1795570","German"
"1795570","English"
"1795570","French"
"1795570","Portuguese - Brazil"
"1795570","Simplified Chinese"
"1795570","Spanish - Latin America"
"1795570","Russian"
"466720","English"
"2215650","Japanese"
"2215650","English"
"2215650","Simplified Chinese"
"3294930","English"
"3067080","English"
"3067390","English"
"1165400","German"
"1165400","English"
"1165400","French"
"1165400","Portuguese - Brazil"
"1165400","Traditional Chinese"
"1165400","Ukrainian"
"1165400","Korean"
"1165400","Dutch"
"1165400","Spanish - Spain"
"1165400","Turkish"
"1165400","Polish"
"1165400","Simplified Chinese"
"1165400","Japanese"
"1165400","Arabic"
"1165400","Spanish - Latin America"
"1165400","Russian"
"1165400","Italian"
"689710","Traditional Chinese"
"689710","Japanese"
"689710","English"
"689710","Simplified Chinese"
"1131140","German"
"1131140","English"
"1131140","French"
"1131140","Ukrainian"
"1131140","Korean"
"1131140","Spanish - Spain"
"1131140","Polish"
"1131140","Simplified Chinese"
"1131140","Russian"
"1131140","Italian"
"588930","English"
"588930","Finnish"
"588930","French"
"588930","Traditional Chinese"
"588930","Spanish - Spain"
"588930","Japanese"
"588930","Russian"
"588930","Turkish"
"1604640","English"
"3066970","English"
"1551920","German"
"1551920","English"
"1551920","French"
"1551920","Portuguese - Brazil"
"1551920","Traditional Chinese"
"1551920","Korean"
"1551920","Spanish - Spain"
"1551920","Polish"
"1551920","Japanese"
"1551920","Simplified Chinese"
"1551920","Russian"
"1551920","Italian"
"2425150","German"
"2425150","English"
"2425150","French"
"2425150","Portuguese - Brazil"
"2425150","Danish"
"2425150","Spanish - Spain"
"2425150","Dutch"
"2425150","Turkish"
"2425150","Polish"
"2425150","Simplified Chinese"
"2425150","Arabic"
"2425150","Russian"
"2425150","Italian"
"2425150","Portuguese - Portugal"
"1091470","English"
"2447100","English"
"2447100","German"
"2447100","French"
"2447100","Portuguese - Brazil"
"2447100","Traditional Chinese"
"2447100","Thai"
"2447100","Korean"
"2447100","Spanish - Spain"
"2447100","Japanese"
"2447100","Simplified Chinese"
"786370","English"
"941920","German"
"941920","English"
"584220","Simplified Chinese"
"584220","English"
"2098510","English"
"2475790","English"
"2810070","English"
"2104920","Italian"
"2104920","English"
"2104920","Finnish"
"2104920","French"
"2104920","Portuguese - Brazil"
"2104920","Spanish - Spain"
"2104920","Polish"
"2104920","Japanese"
"2104920","Spanish - Latin America"
"2104920","Russian"
"2104920","Turkish"
"2104920","Portuguese - Portugal"
"2012390","English"
"3217970","Japanese"
"3217970","English"
"1798210","English"
"1394810","English"
"1394810","Catalan"
"1394810","Korean"
"1394810","Spanish - Spain"
"1394810","Russian"
"1896570","English"
"457130","English"
"776540","Luxembourgish"
"776540","Estonian"
"776540","Malay"
"776540","Odia"
"776540","Slovak"
"776540","Serbian"
"776540","Quechua"
"776540","Tamil"
"776540","Ukrainian"
"776540","Uzbek"
"776540","Spanish - Latin America"
"776540","Malayalam"
"776540","Nepali"
"776540","Afrikaans"
"776540","Hebrew"
"776540","Korean"
"776540","Igbo"
"776540","Swedish"
"776540","Icelandic"
"776540","Basque"
"776540","German"
"776540","Norwegian"
"776540","Tigrinya"
"776540","Dutch"
"776540","Turkish"
"776540","Armenian"
"776540","Sindhi"
"776540","Yoruba"
"776540","Gujarati"
"776540","Bangla"
"776540","Uyghur"
"776540","Hausa"
"776540","Punjabi (Shahmukhi)"
"776540","Valencian"
"776540","Tatar"
"776540","Galician"
"776540","Polish"
"776540","Maltese"
"776540","Simplified Chinese"
"776540","Tswana"
"776540","Zulu"
"776540","Portuguese - Brazil"
"776540","Konkani"
"776540","K'iche'"
"776540","Scots"
"776540","Spanish - Spain"
"776540","Sotho"
"776540","Swahili"
"776540","Russian"
"776540","Belarusian"
"776540","Filipino"
"776540","English"
"776540","Turkmen"
"776540","Xhosa"
"776540","Kinyarwanda"
"776540","Irish"
"776540","Latvian"
"776540","Slovenian"
"776540","Georgian"
"776540","Tajik"
"776540","Japanese"
"776540","Maori"
"776540","Romanian"
"776540","Finnish"
"776540","Khmer"
"776540","Thai"
"776540","Azerbaijani"
"776540","Assamese"
"776540","Persian"
"776540","Kannada"
"776540","Greek"
"776540","Welsh"
"776540","Marathi"
"776540","Portuguese - Portugal"
"776540","Vietnamese"
"776540","Urdu"
"776540","Arabic"
"776540","Lithuanian"
"776540","Italian"
"776540","Macedonian"
"776540","Catalan"
"776540","Traditional Chinese"
"776540","Kazakh"
"776540","Mongolian"
"776540","Telugu"
"776540","Wolof"
"776540","Dari"
"776540","Indonesian"
"776540","Danish"
"776540","Hungarian"
"776540","Amharic"
"776540","Albanian"
"776540","Hindi"
"776540","Czech"
"776540","Kyrgyz"
"776540","French"
"776540","Punjabi (Gurmukhi)"
"776540","Sorani"
"776540","Croatian"
"776540","Bosnian"
"776540","Bulgarian"
"776540","Sinhala"
"776540","Cherokee"
"1006400","Simplified Chinese"
"894340","English"
"924900","English"
"924900","Russian"
"884640","English"
"884640","Russian"
"1416160","Simplified Chinese"
"1434310","German"
"1434310","English"
"1434310","French"
"1434310","Finnish"
"1434310","Portuguese - Brazil"
"1434310","Danish"
"1434310","Spanish - Spain"
"1434310","Dutch"
"1434310","Norwegian"
"1434310","Swedish"
"1434310","Polish"
"1434310","Japanese"
"1434310","Arabic"
"1434310","Spanish - Latin America"
"1434310","Russian"
"1434310","Italian"
"1181520","Traditional Chinese"
"1181520","Japanese"
"1181520","English"
"1181520","Simplified Chinese"
"493320","English"
"1210550","German"
"1210550","Portuguese - Brazil"
"1210550","Spanish - Spain"
"1210550","Norwegian"
"1210550","Russian"
"1210550","Dutch"
"1210550","Italian"
"1210550","English"
"1210550","Traditional Chinese"
"1210550","Spanish - Latin America"
"1210550","Danish"
"1210550","Japanese"
"1210550","Finnish"
"1210550","French"
"1210550","Korean"
"1210550","Swedish"
"1210550","Polish"
"1210550","Simplified Chinese"
"1210550","Portuguese - Portugal"
"500570","English"
"1489380","English"
"1338020","English"
"1338020","French"
"1338020","Portuguese - Brazil"
"1338020","Traditional Chinese"
"1338020","Korean"
"1338020","Spanish - Spain"
"1338020","Japanese"
"1338020","Simplified Chinese"
"1486750","Simplified Chinese"
"858360","English"
"1287540","English"
"1287540","German"
"1287540","French"
"1287540","Portuguese - Brazil"
"1287540","Traditional Chinese"
"1287540","Thai"
"1287540","Korean"
"1287540","Indonesian"
"1287540","Spanish - Spain"
"1287540","Norwegian"
"1287540","Polish"
"1287540","Simplified Chinese"
"1287540","Arabic"
"1287540","Japanese"
"1287540","Turkish"
"1287540","Russian"
"1287540","Italian"
"734020","English"
"394430","English"
"394430","Traditional Chinese"
"394430","Korean"
"394430","Spanish - Spain"
"394430","Japanese"
"765160","Simplified Chinese"
"765160","English"
"765160","Russian"
"1295390","English"
"886200","Traditional Chinese"
"886200","German"
"886200","English"
"886200","Simplified Chinese"
"1307780","German"
"1307780","English"
"1307780","French"
"1307780","Spanish - Spain"
"1307780","Russian"
"1964820","Japanese"
"1964820","English"
"1964820","Russian"
"824620","German"
"824620","English"
"824620","French"
"824620","Portuguese - Brazil"
"824620","Traditional Chinese"
"824620","Ukrainian"
"824620","Korean"
"824620","Spanish - Spain"
"824620","Polish"
"824620","Japanese"
"824620","Simplified Chinese"
"824620","Turkish"
"824620","Romanian"
"824620","Russian"
"824620","Italian"
"824620","Portuguese - Portugal"
"857500","English"
"857500","French"
"857500","Traditional Chinese"
"857500","Spanish - Spain"
"857500","Simplified Chinese"
"857500","Japanese"
"887850","German"
"887850","Vietnamese"
"887850","Portuguese - Brazil"
"887850","Spanish - Spain"
"887850","Norwegian"
"887850","Arabic"
"887850","Russian"
"887850","Dutch"
"887850","Italian"
"887850","Turkish"
"887850","English"
"887850","Traditional Chinese"
"887850","Ukrainian"
"887850","Spanish - Latin America"
"887850","Hungarian"
"887850","Danish"
"887850","Japanese"
"887850","Romanian"
"887850","Czech"
"887850","Finnish"
"887850","French"
"887850","Thai"
"887850","Korean"
"887850","Swedish"
"887850","Bulgarian"
"887850","Polish"
"887850","Greek"
"887850","Simplified Chinese"
"887850","Portuguese - Portugal"
"3253530","German"
"3253530","English"
"3253530","French"
"3253530","Ukrainian"
"3253530","Spanish - Spain"
"3253530","Swedish"
"3253530","Simplified Chinese"
"3253530","Russian"
"2598190","English"
"2598190","Spanish - Latin America"
"1612520","English"
"557900","English"
"1048900","German"
"1048900","Russian"
"1048900","English"
"1048900","Polish"
"3002510","German"
"3002510","English"
"3002510","French"
"3002510","Portuguese - Brazil"
"3002510","Traditional Chinese"
"3002510","Korean"
"3002510","Hungarian"
"3002510","Spanish - Spain"
"3002510","Simplified Chinese"
"3002510","Japanese"
"3002510","Russian"
"3002510","Italian"
"449460","English"
"2427050","English"
"2427050","Korean"
"2427050","Spanish - Spain"
"2427050","Simplified Chinese"
"2427050","Japanese"
"2427050","Italian"
"1311510","German"
"1311510","English"
"1311510","French"
"1311510","Spanish - Spain"
"1311510","Norwegian"
"1311510","Italian"
"3505850","English"
"683530","Ukrainian"
"683530","Simplified Chinese"
"683530","English"
"683530","Russian"
"935490","Czech"
"935490","German"
"935490","English"
"935490","Slovak"
"935490","Italian"
"434530","English"
"503650","Czech"
"503650","German"
"503650","English"
"503650","French"
"503650","Spanish - Spain"
"503650","Polish"
"503650","Russian"
"503650","Italian"
"503650","Portuguese - Portugal"
"1490590","Ukrainian"
"1490590","English"
"1828640","English"
"672460","English"
"672460","French"
"884990","German"
"884990","English"
"884990","Simplified Chinese"
"554280","German"
"554280","English"
"554280","French"
"554280","Portuguese - Brazil"
"554280","Korean"
"554280","Spanish - Spain"
"554280","Simplified Chinese"
"554280","Russian"
"554280","Italian"
"1606940","English"
"1756120","English"
"517670","English"
"1438190","English"
"2358420","German"
"2358420","English"
"2358420","French"
"2358420","Portuguese - Brazil"
"2358420","Japanese"
"2358420","Simplified Chinese"
"2358420","Spanish - Latin America"
"2358420","Russian"
"2358420","Turkish"
"2361080","German"
"2361080","English"
"2361080","French"
"2361080","Portuguese - Brazil"
"2361080","Korean"
"2361080","Spanish - Spain"
"2361080","Simplified Chinese"
"2361080","Japanese"
"979810","English"
"979810","French"
"979810","Korean"
"979810","Spanish - Spain"
"979810","Polish"
"979810","Simplified Chinese"
"979810","Turkish"
"979810","Russian"
"979810","Italian"
"979810","Portuguese - Portugal"
"918070","English"
"918070","Russian"
"464440","German"
"464440","Portuguese - Brazil"
"464440","Spanish - Spain"
"464440","Norwegian"
"464440","Arabic"
"464440","Russian"
"464440","Dutch"
"464440","Italian"
"464440","Turkish"
"464440","English"
"464440","Traditional Chinese"
"464440","Ukrainian"
"464440","Danish"
"464440","Hungarian"
"464440","Japanese"
"464440","Romanian"
"464440","Czech"
"464440","Finnish"
"464440","French"
"464440","Thai"
"464440","Korean"
"464440","Swedish"
"464440","Bulgarian"
"464440","Polish"
"464440","Greek"
"464440","Simplified Chinese"
"464440","Portuguese - Portugal"
"3293490","Japanese"
"3293490","English"
"1749200","German"
"1749200","English"
"1749200","French"
"1749200","Spanish - Spain"
"1749200","Simplified Chinese"
"1749200","Russian"
"432170","English"
"442220","English"
"1619580","German"
"1619580","English"
"1619580","French"
"1619580","Portuguese - Brazil"
"1619580","Traditional Chinese"
"1619580","Korean"
"1619580","Dutch"
"1619580","Spanish - Spain"
"1619580","Swedish"
"1619580","Polish"
"1619580","Simplified Chinese"
"1619580","Japanese"
"1619580","Italian"
"1619580","Portuguese - Portugal"
"865160","German"
"865160","English"
"865160","French"
"865160","Spanish - Spain"
"865160","Italian"
"2019990","German"
"2019990","English"
"2019990","French"
"2019990","Portuguese - Brazil"
"2019990","Traditional Chinese"
"2019990","Korean"
"2019990","Spanish - Spain"
"2019990","Simplified Chinese"
"2019990","Japanese"
"2019990","Russian"
"2019990","Italian"
"1294340","German"
"1294340","English"
"1294340","French"
"1294340","Portuguese - Brazil"
"1294340","Korean"
"1294340","Spanish - Spain"
"1294340","Simplified Chinese"
"1294340","Russian"
"856540","English"
"1804610","Czech"
"1804610","German"
"1804610","English"
"1804610","French"
"1804610","Portuguese - Brazil"
"1804610","Traditional Chinese"
"1804610","Ukrainian"
"1804610","Catalan"
"1804610","Dutch"
"1804610","Spanish - Spain"
"1804610","Hungarian"
"1804610","Polish"
"1804610","Japanese"
"1804610","Simplified Chinese"
"1804610","Turkish"
"1804610","Russian"
"1804610","Italian"
"1804610","Portuguese - Portugal"
"2083240","English"
"420670","Czech"
"420670","German"
"420670","English"
"420670","French"
"420670","Portuguese - Brazil"
"420670","Thai"
"420670","Traditional Chinese"
"420670","Korean"
"420670","Spanish - Spain"
"420670","Polish"
"420670","Simplified Chinese"
"420670","Japanese"
"420670","Turkish"
"420670","Russian"
"420670","Italian"
"1387480","Traditional Chinese"
"1387480","Simplified Chinese"
"1387480","English"
"545340","Traditional Chinese"
"545340","English"
"579150","English"
"549770","English"
"2320040","German"
"2320040","Spanish - Spain"
"2320040","Norwegian"
"2320040","Arabic"
"2320040","Russian"
"2320040","Dutch"
"2320040","Turkish"
"2320040","Italian"
"2320040","English"
"2320040","Ukrainian"
"2320040","Traditional Chinese"
"2320040","Indonesian"
"2320040","Danish"
"2320040","Hungarian"
"2320040","Japanese"
"2320040","Czech"
"2320040","Finnish"
"2320040","French"
"2320040","Korean"
"2320040","Swedish"
"2320040","Bulgarian"
"2320040","Polish"
"2320040","Greek"
"2320040","Simplified Chinese"
"2320040","Portuguese - Portugal"
"1137320","English"
"861740","English"
"1191680","Simplified Chinese"
"1191680","English"
"1296260","Simplified Chinese"
"1296260","English"
"715370","English"
"539340","German"
"539340","English"
"539340","French"
"539340","Polish"
"539340","Simplified Chinese"
"539340","Russian"
"860340","English"
"916040","Simplified Chinese"
"916040","English"
"2185840","Traditional Chinese"
"2281870","German"
"2281870","Spanish - Spain"
"2281870","Norwegian"
"2281870","Arabic"
"2281870","Russian"
"2281870","Dutch"
"2281870","Italian"
"2281870","Turkish"
"2281870","Filipino"
"2281870","English"
"2281870","Traditional Chinese"
"2281870","Ukrainian"
"2281870","Indonesian"
"2281870","Danish"
"2281870","Hungarian"
"2281870","Japanese"
"2281870","Romanian"
"2281870","Hindi"
"2281870","Czech"
"2281870","Finnish"
"2281870","French"
"2281870","Thai"
"2281870","Korean"
"2281870","Swedish"
"2281870","Bulgarian"
"2281870","Polish"
"2281870","Greek"
"2281870","Simplified Chinese"
"2281870","Portuguese - Portugal"
"434160","German"
"434160","English"
"434160","French"
"434160","Spanish - Spain"
"434160","Polish"
