"app_id","rawg_rating","rawg_ratings_count","rawg_added","rawg_id","rawg_score","rawg_status_yet","rawg_status_owned","rawg_status_beaten","rawg_status_toplay","rawg_status_dropped","rawg_status_playing"
"745920","3.54","79","970","59883.0","65.09558","52","743","15","80","49","31"
"1128810","3.0","87","1505","65969.0","93.80434","22","1381","24","2","72","4"
"322500","4.19","1540","6546","7819.0","78.565926","246","4115","1561","186","370","68"
"2551020","2.25","8","259","973835.0","105.217316","8","238","4","4","5","0"
"1178830","3.55","149","1206","430464.0","84.89369","70","861","146","85","37","7"
"544810","0.0","0","1","963350.0","95.32933","1","0","0","0","0","0"
"228380","3.67","380","2700","42060.0","80.797134","86","2129","116","77","239","53"
"884660","2.59","287","2593","59695.0","35.014317","83","2309","16","3","177","5"
"895400","3.44","18","209","236716.0","65.90446","3","191","0","8","5","2"
"1184370","4.23","135","1573","409575.0","76.619995","123","1135","73","159","52","31"
"611500","3.26","1017","7179","43877.0","75.90556","390","5990","101","16","633","49"
"668580","3.86","608","2214","50576.0","71.5398","229","542","554","615","205","69"
"2420510","4.57","7","24","965053.0","95.79587","3","3","4","3","5","6"
"675010","3.8","136","662","388943.0","77.30667","82","428","46","15","83","8"
"1210320","3.71","189","1385","554705.0","99.422195","77","954","77","93","147","37"
"412220","0.0","0","0","38613.0","-6.4245358","0","0","0","0","0","0"
"1462040","4.37","818","5224","259801.0","93.092224","374","2951","797","791","169","142"
"554620","3.95","1249","4445","29215.0","103.69233","278","2534","1245","211","118","59"
"787480","4.53","276","1624","1452.0","117.55679","117","1004","200","113","77","113"
"418240","4.08","463","4655","10767.0","106.36908","428","3667","228","101","185","46"
"2021910","3.18","11","24","818074.0","55.090504","3","9","5","2","5","0"
"1971870","3.58","84","475","960873.0","93.3279","54","172","78","141","23","7"
"1296830","3.45","9","144","723956.0","91.62373","6","102","10","16","9","1"
"207140","3.76","525","3792","11228.0","65.61755","111","3108","209","30","302","32"
"1557740","3.72","29","436","579580.0","60.80053","6","390","8","8","20","4"
"1244460","3.46","59","879","614965.0","78.60611","75","687","16","41","47","13"
"532210","3.79","770","4774","58952.0","94.89382","365","3149","554","443","154","109"
"438040","2.54","80","1053","12735.0","70.53903","17","958","15","3","54","6"
"2321470","3.98","55","334","973786.0","101.56218","17","212","22","21","34","28"
"1562700","4.29","32","210","710407.0","62.47334","19","99","34","46","8","4"
"383980","3.78","114","1242","10397.0","74.4939","47","1053","51","15","62","14"
"475150","3.78","793","8015","11052.0","82.646545","421","6770","369","64","348","43"
"1135690","4.04","479","2297","364942.0","73.719696","52","1473","473","141","127","31"
"1241100","2.75","16","339","428357.0","63.15545","1","319","4","2","12","1"
"326460","3.74","99","821","10842.0","74.32822","12","699","24","4","75","7"
"485510","3.99","271","1900","47234.0","95.12888","202","1321","139","88","122","28"
"2679460","4.31","65","443","963212.0","102.35835","48","130","74","146","23","22"
"740130","3.93","188","1664","326244.0","85.006035","128","969","167","281","64","55"
"1282730","4.04","475","2745","548036.0","68.53971","172","1828","201","132","334","78"
"638230","4.32","2460","8614","3254.0","56.94149","430","5058","2319","466","286","55"
"1256670","3.28","22","442","484827.0","76.10107","23","371","7","21","16","4"
"434570","3.11","115","976","10826.0","75.13217","19","840","56","3","52","6"
"844870","2.66","124","1186","285712.0","69.20227","38","1033","5","12","91","7"
"1922560","0.0","3","157","787638.0","117.409096","3","150","1","0","3","0"
"939400","3.15","13","164","236833.0","78.773605","4","140","15","4","1","0"
"555570","2.13","114","1305","11845.0","93.66987","23","1208","9","4","61","0"
"2406770","3.44","9","57","983289.0","68.151764","6","18","4","19","9","1"
"1483870","0.0","0","0","210908.0","52.20881","0","0","0","0","0","0"
"1657630","3.94","30","384","618709.0","73.33481","30","230","21","61","26","16"
"2300320","3.3","9","47","992333.0","63.484673","5","21","1","10","8","2"
"640820","3.92","324","2811","59611.0","63.158745","262","2134","115","126","117","57"
"1817230","4.33","350","1624","914789.0","108.47738","176","596","315","337","150","50"
"535930","3.74","406","3061","51687.0","80.69136","138","2377","89","110","259","88"
"1235140","4.35","367","2790","369157.0","89.32859","229","1694","285","387","115","80"
"383120","3.13","38","776","9838.0","110.808395","61","673","2","8","25","7"
"1677280","3.35","18","183","635221.0","78.078865","18","75","8","68","12","2"
"597170","4.12","57","309","9959.0","113.50292","14","235","27","13","14","6"
"371660","3.58","858","3803","2767.0","83.12958","249","2286","676","178","368","46"
"2231380","2.91","215","1359","318347.0","133.1261","70","921","99","129","109","31"
"8980","3.84","55","139","87820.0","96.35035","12","29","70","9","15","4"
"939960","3.36","627","2650","274767.0","114.53352","217","1420","569","245","161","38"
"1859910","0.0","1","5","983571.0","55.406097","0","4","0","0","1","0"
"2878980","0.0","5","29","988375.0","61.618427","3","17","4","1","3","1"
"1100600","4.03","118","642","370260.0","76.83983","75","447","52","8","42","18"
"1359090","2.75","16","360","355232.0","65.365265","11","341","0","0","8","0"
"299740","3.08","59","598","9643.0","68.77111","9","534","2","13","36","4"
"637090","3.58","160","1792","23323.0","69.68057","125","1493","31","60","62","21"
"1336490","4.25","75","539","494484.0","69.947914","24","390","23","36","48","18"
"2322010","4.6","14","80","989140.0","91.99248","5","52","17","3","1","2"
"1366800","3.47","14","68","26923.0","17.591682","6","38","9","8","7","0"
"225840","3.33","199","2379","14397.0","107.198784","77","2098","74","5","120","5"
"942970","0.0","0","2","966373.0","96.03527","0","0","0","2","0","0"
"427410","3.88","21","150","881527.0","78.24294","18","83","9","14","20","6"
"1144400","0.0","3","62","428767.0","73.10567","3","50","1","7","1","0"
"393420","2.89","63","1048","10976.0","68.40178","40","947","10","4","44","3"
"1449690","4.34","170","1071","362941.0","115.457565","83","708","141","83","29","27"
"1268750","3.25","8","95","960978.0","110.14342","7","63","4","16","3","2"
"280790","2.53","143","1916","9677.0","69.27689","45","1760","12","3","90","6"
"2208920","3.69","786","4484","437059.0","113.67662","398","2280","564","677","358","207"
"1876890","0.0","0","6","966585.0","64.78978","1","0","0","5","0","0"
"460920","3.48","880","4058","715.0","60.2229","215","2937","165","67","599","75"
"1254120","2.41","53","912","257203.0","78.10751","21","840","2","7","40","2"
"2186680","4.33","58","374","801842.0","110.789","42","164","39","80","26","23"
"1874880","3.29","14","120","787593.0","75.6442","5","84","6","15","8","2"
"1703340","4.36","364","2024","274758.0","112.398865","117","1144","395","276","65","27"
"413410","4.28","443","2060","3775.0","114.236664","127","1268","513","59","55","38"
"427730","2.85","87","868","13776.0","60.659897","25","745","28","3","63","4"
"517630","3.1","10","32","389056.0","84.58815","11","4","6","7","3","1"
"2273430","4.0","8","82","965019.0","88.48801","9","39","5","15","9","5"
"1030830","3.89","619","5287","442855.0","87.29387","300","4024","654","197","82","30"
"1189630","0.0","0","2","732418.0","63.134064","1","0","0","1","0","0"
"738060","3.43","74","843","50694.0","122.19471","31","727","39","2","40","4"
"493490","3.94","66","566","10150.0","73.1741","12","472","22","10","37","13"
"2378900","3.9","21","119","947315.0","83.30533","15","57","16","14","9","8"
"1049410","4.16","503","2790","327219.0","77.229065","122","1837","534","176","104","17"
"625960","3.7","64","717","22161.0","68.42879","49","507","4","103","43","11"
"582500","3.79","474","3547","9515.0","95.66284","142","2804","497","35","65","4"
"1392820","3.97","137","915","484842.0","223.00562","34","672","181","20","6","2"
"2475490","4.22","79","246","989580.0","68.40178","20","87","101","31","6","1"
"1190000","3.74","57","383","647625.0","79.034164","22","284","15","15","36","11"
"569480","3.68","131","846","22158.0","69.70102","25","698","41","19","52","11"
"1659420","4.46","513","4939","704634.0","104.859604","254","3699","527","344","67","48"
"337320","3.99","66","399","9846.0","76.49545","7","315","26","12","29","10"
"954850","3.67","10","151","366877.0","85.8198","11","49","4","78","8","1"
"1284410","3.59","1031","5067","23557.0","95.75659","222","3774","164","56","740","111"
"1527950","3.84","76","513","619744.0","63.922993","47","285","20","93","46","22"
"622650","3.47","145","1245","22055.0","110.58547","97","922","101","60","57","8"
"488790","4.04","818","3653","29.0","116.332405","249","2256","707","228","150","63"
"1252330","3.96","542","4527","326251.0","68.69003","335","2821","416","662","220","73"
"960170","3.54","26","420","428303.0","70.76918","12","367","1","3","20","17"
"444640","3.18","73","1013","10594.0","76.82046","9","928","13","3","57","3"
"1262580","3.2","740","3792","23702.0","113.02678","128","2809","424","84","302","45"
"2218750","3.98","51","309","947973.0","73.48276","10","227","19","13","23","17"
"653530","4.33","755","3051","46508.0","107.27644","210","1460","590","585","154","52"
"571740","3.76","80","1018","9438.0","62.496178","23","903","24","5","52","11"
"460790","4.3","1158","6164","4101.0","79.5727","449","3907","1020","393","288","107"
"601430","4.14","821","4467","29171.0","76.20021","399","2861","719","317","122","49"
"1809540","4.35","53","342","906504.0","72.36421","42","105","54","107","20","14"
"382940","3.93","2023","10869","10035.0","69.13234","785","7617","1251","379","705","132"
"975370","4.33","94","869","58209.0","96.65289","40","694","11","53","52","19"
"1509960","3.67","70","890","19899.0","70.49008","15","763","74","11","23","4"
"794260","3.32","169","1837","60783.0","95.98999","105","1461","36","99","112","24"
"292730","3.58","626","3287","887.0","100.747604","126","2224","636","131","151","19"
"1189490","0.0","0","47","392334.0","77.743454","0","42","2","1","2","0"
"1584090","3.5","6","127","622604.0","80.14343","3","114","2","3","0","5"
"2051620","3.15","71","353","248400.0","64.26769","16","247","13","22","46","9"
"474960","3.91","1337","6803","6617.0","72.849815","421","4573","1199","275","278","57"
"655500","0.0","3","18","29319.0","38.354046","1","14","0","1","0","2"
"585420","3.33","70","1253","22067.0","79.8569","64","1118","13","12","41","5"
"960990","3.8","1774","6652","3028.0","83.70495","406","3934","1693","307","238","74"
"668630","3.25","20","446","46063.0","87.90724","36","395","6","5","4","0"
"475550","3.81","728","5608","10090.0","62.1026","382","4334","401","121","336","34"
"1455840","3.88","219","1366","568931.0","81.23699","44","981","104","87","114","36"
"1388880","4.02","121","701","616686.0","112.39563","90","411","144","36","10","10"
"557340","3.87","745","3606","11663.0","77.85777","208","2152","607","341","251","47"
"953490","3.86","447","2143","249954.0","58.40517","96","1251","341","234","190","31"
"1124300","3.66","158","1292","366882.0","66.43945","106","814","54","185","107","26"
"324800","3.52","606","4140","9545.0","71.35055","341","3117","320","99","232","31"
"459820","3.06","102","992","10202.0","76.80206","19","880","30","3","45","15"
"492720","3.81","157","1542","29231.0","74.77519","73","1217","55","86","89","22"
"2369390","3.36","474","2704","463723.0","99.412834","286","1160","391","603","191","73"
"1222730","3.16","274","2604","455532.0","87.24893","197","1908","104","161","184","50"
"1718570","4.23","13","180","865059.0","82.75165","8","140","12","13","5","2"
"1211020","4.0","14","92","491187.0","72.36133","8","63","4","5","8","4"
"553640","3.46","92","797","11950.0","57.903988","53","615","61","23","39","6"
"774801","4.14","13","106","427608.0","74.596245","2","84","6","6","4","4"
"744900","2.71","24","840","61046.0","72.64301","10","800","2","3","25","0"
"1520470","0.0","0","63","541309.0","75.515976","2","55","0","6","0","0"
"409720","4.0","1009","9159","11142.0","77.40025","876","7039","846","161","202","35"
"391720","3.54","46","69","320362.0","46.30725","5","8","46","4","4","2"
"413420","4.36","347","1733","3594.0","106.86152","140","1068","390","71","33","31"
"767560","2.67","39","517","7010.0","65.19515","7","480","7","5","12","6"
"464920","3.47","470","6276","23322.0","72.256355","444","5282","129","102","282","37"
"859580","3.2","79","1284","62422.0","84.31915","67","1124","12","34","37","10"
"1084600","3.93","26","344","570172.0","81.611145","31","248","13","38","9","5"
"2532550","3.51","38","237","967003.0","76.23503","12","171","33","7","11","3"
"384190","3.92","1099","5146","7381.0","68.40178","397","3328","995","171","220","35"
"699130","3.42","362","1675","50732.0","85.38716","149","1003","184","76","230","33"
"578650","3.85","1482","6361","274762.0","69.55208","471","3188","1040","917","549","196"
"420290","3.27","98","1909","10161.0","66.015144","89","1711","11","6","86","6"
"1180380","2.9","48","730","387309.0","65.23002","16","688","2","7","14","3"
"1692250","3.19","42","357","776260.0","97.15606","6","287","12","10","31","11"
"736190","3.74","50","280","61549.0","63.809563","7","219","33","2","17","2"
"1113560","4.37","263","1994","422859.0","129.80484","185","1058","258","390","49","54"
"383150","3.52","302","2677","10302.0","101.21382","134","2120","217","44","138","24"
"1343400","3.44","111","1572","40746.0","67.53337","41","1384","22","13","93","19"
"1468260","3.2","29","645","527422.0","116.88326","9","599","8","1","22","6"
