"app_id","total_reactions","reaction_1","reaction_2","reaction_3","reaction_4","reaction_5","reaction_6","reaction_7","reaction_8","reaction_9","reaction_10","reaction_11","reaction_12","reaction_13","reaction_15","reaction_16","reaction_17","reaction_19","reaction_20","reaction_21"
"1842480","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2705820","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1006710","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"640970","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"628030","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1516050","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1172090","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"575940","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1323540","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"1848590","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1364010","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1360620","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1016250","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"503210","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2299660","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1097120","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1451110","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1510860","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2190390","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2992200","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"865270","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"669660","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"459370","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1641830","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"560730","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"796510","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1647740","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2452850","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"498030","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"493450","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1485350","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2489990","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1539780","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1761870","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2811100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1882190","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"794550","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"564160","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3274790","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1714460","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"693880","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"896950","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"942600","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2793380","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1965610","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1006220","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3384190","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2457580","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1546940","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1352200","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"735500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2279390","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1373260","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2132430","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"671190","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"590670","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2235820","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1253680","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1397240","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"747690","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"559900","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1460290","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"798590","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2751230","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2580390","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1204720","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"576960","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2746420","17","3","1","3","1","0","1","4","0","0","4","0","0","0","0","0","0","0","0","0"
"2069180","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1153150","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"821390","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"489900","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2176320","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2091510","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"567140","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2370170","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"606000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1187130","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"611620","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"486850","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1096560","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1297490","34","11","3","5","0","4","5","0","0","2","0","2","0","0","1","0","0","0","0","1"
"1112240","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0"
"1071220","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2707110","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"522490","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"557030","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1571280","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2992570","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"467310","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1485070","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"965640","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3172700","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"579120","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1172830","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2146180","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1773700","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"791200","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"777150","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"432240","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"494100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1278210","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3068580","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1446930","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1215950","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1419480","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"512560","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"922040","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"425600","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1785440","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1024980","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2795060","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"581970","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2282350","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1152160","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2500760","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"317060","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1576130","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1609870","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"702210","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"401820","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"709870","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"957070","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1608680","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2287150","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1647770","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1415320","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"714590","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"961510","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"573790","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2120320","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"560050","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"841660","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1552140","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"553760","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1642170","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2144220","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1053170","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1151320","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2002450","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"884550","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"922140","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1596750","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1545290","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1088950","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"827920","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"903630","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1271740","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"612170","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1374230","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"806100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2132450","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1816390","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"473610","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1917850","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1573580","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2998600","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"463070","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1780940","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"625940","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1032830","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"2735690","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1564220","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"631660","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"537140","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1681510","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2546310","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1198760","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"409340","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3443380","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1257310","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1318560","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"891790","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"572050","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2124770","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1229570","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1860350","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2911820","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"778150","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1797930","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1122180","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"475960","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"849210","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2449450","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"563750","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1634100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1446320","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2480930","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1079200","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"533340","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1359300","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2752530","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"572000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2244200","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1639590","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1484730","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"560250","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"747620","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"973070","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"744430","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"690620","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2657600","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1638330","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"416830","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"461360","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1052440","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1081650","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"755630","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1361920","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1780840","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"531860","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"762590","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"713540","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2602780","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"975150","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1428610","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"840060","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"404180","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"549170","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1209450","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"661960","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"953690","50","10","3","7","3","1","5","1","0","0","2","6","10","0","1","1","0","0","0","0"
"1035850","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2406030","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"618050","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"765650","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1232150","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"818530","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"454550","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"674570","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"700570","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3179860","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"682080","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1720160","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2693530","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1898830","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1092950","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2011860","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"918670","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2157210","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"485800","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"510590","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1259460","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"726340","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1891620","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"976410","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"616610","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"786410","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"865850","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2318280","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2432940","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"587970","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"415180","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"839500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1752250","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1980770","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"546410","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"539290","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1273080","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"511660","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1922020","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"572010","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1786830","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"458540","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1832050","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2265920","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"942510","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2459490","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2765860","3","0","0","1","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0"
"1179890","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"867660","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"1299420","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"777670","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"800820","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"922550","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2685380","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1878720","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1076120","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2935400","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1038620","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2920510","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"774281","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"539320","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"708680","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1204220","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"944430","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1967220","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"465130","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"783200","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"1117880","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"522020","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1054660","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2943930","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1728830","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"552140","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1952930","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"710120","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1937720","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2730890","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"826740","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"1452540","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1081450","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1617900","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"747470","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
