"app_id","platform_names"
"2005050","PC"
"2705230","PC"
"1096140","PC"
"1478340","PC"
"2336580","PC"
"1217570","PC"
"1870150","PC"
"444130","PC"
"444130","iOS"
"444130","Android"
"946780","PC"
"2524610","PC"
"2524610","Apple Macintosh"
"2524610","Linux"
"1175390","PC"
"817230","PC"
"589690","Apple Macintosh"
"589690","Linux"
"589690","Nintendo"
"589690","Android"
"589690","PC"
"589690","PlayStation"
"589690","iOS"
"589690","Xbox"
"3048660","PC"
"1158290","PC"
"1158290","Apple Macintosh"
"2129220","PC"
"1983690","PC"
"1983690","iOS"
"2450820","PC"
"2450820","SEGA"
"2450820","Xbox"
"819630","PC"
"819630","Apple Macintosh"
"819630","Linux"
"2315020","PC"
"2315020","Apple Macintosh"
"1730080","PC"
"1730080","Apple Macintosh"
"1679010","PC"
"2251580","PC"
"2251580","Apple Macintosh"
"2251580","Linux"
"2014690","PC"
"663210","PC"
"663210","Apple Macintosh"
"704300","PC"
"704300","PlayStation"
"1332990","PC"
"1332990","Apple Macintosh"
"1332990","Linux"
"2026520","PC"
"1838290","PC"
"1954130","PC"
"1954130","Apple Macintosh"
"1954130","Linux"
"796360","PC"
"2599950","Web"
"2633500","PC"
"1437870","PC"
"879670","PC"
"503370","PC"
"549240","PC"
"549240","Apple Macintosh"
"549240","Linux"
"1767570","PC"
"2278630","PC"
"554750","PC"
"554750","Linux"
"554750","iOS"
"1889520","PC"
"3570430","PC"
"3570430","Linux"
"2215290","PC"
"675610","PC"
"675610","PlayStation"
"803030","PC"
"738650","PC"
"738650","Apple Macintosh"
"738650","Linux"
"2016220","PC"
"2016220","Apple Macintosh"
"2016220","Linux"
"878420","PC"
"1103780","PC"
"1103780","Apple Macintosh"
"1103780","iOS"
"1000830","PC"
"1244260","PC"
"1244260","Linux"
"2681180","PC"
"696990","PC"
"1222570","PC"
"1222570","Xbox"
"1535610","PC"
"1535610","SEGA"
"933060","PC"
"1866430","PC"
"423610","PC"
"423610","Apple Macintosh"
"423610","Linux"
"298280","Apple Macintosh"
"298280","Linux"
"298280","PC"
"298280","PlayStation"
"298280","Xbox"
"716650","PC"
"716650","Apple Macintosh"
"522880","PC"
"522880","PlayStation"
"522880","Xbox"
"1189780","PC"
"2527450","PC"
"1389840","PC"
"1938050","PC"
"614890","PC"
"2326590","PC"
"1304400","PC"
"1304400","Linux"
"2688900","PC"
"2170370","PC"
"2506110","PC"
"2506110","Apple Macintosh"
"2321350","PC"
"2738900","PC"
"906510","PC"
"906510","PlayStation"
"1413250","PC"
"2457030","PC"
"2457030","Apple Macintosh"
"2457030","iOS"
"644710","PC"
"2274480","PC"
"2197760","PC"
"533170","PC"
"449760","PC"
"449760","Apple Macintosh"
"449760","Linux"
"1477950","PC"
"1477950","Apple Macintosh"
"1477950","Linux"
"1960830","PC"
"1214450","PC"
"1214450","Apple Macintosh"
"1916280","PC"
"1265850","PC"
"1265850","Apple Macintosh"
"1285000","PC"
"1285000","Apple Macintosh"
"1285000","Linux"
"1392650","PC"
"562210","PC"
"2066240","PC"
"2066240","Apple Macintosh"
"2191490","PC"
"2191490","iOS"
"1305050","PC"
"1529550","PC"
"1529550","Nintendo"
"3036970","PC"
"2192900","PC"
"935920","PC"
"935920","Apple Macintosh"
"935920","Linux"
"386650","PC"
"386650","Apple Macintosh"
"386650","Linux"
"1856900","PC"
"1856900","Nintendo"
"1076620","PC"
"1076620","Apple Macintosh"
"637880","PC"
"1208590","PC"
"3100210","PC"
"3100210","Apple Macintosh"
"3100210","Linux"
"795510","PC"
"795510","PlayStation"
"1192380","PC"
"546340","Nintendo"
"546340","PC"
"546340","PlayStation"
"546340","Linux"
"546340","Xbox"
"1626620","PC"
"1626620","Apple Macintosh"
"1626620","Linux"
"1364980","PC"
"751280","PC"
"1344530","PC"
"1171240","PC"
"2060000","PC"
"704200","PC"
"1144280","PC"
"2999030","PC"
"2539910","PC"
"406310","PC"
"406310","Apple Macintosh"
"406310","Linux"
"446310","Apple Macintosh"
"446310","Linux"
"446310","Android"
"446310","PC"
"446310","iOS"
"1268860","Web"
"1067220","PC"
"463710","PC"
"463710","Apple Macintosh"
"1847120","PC"
"1309510","Apple Macintosh"
"1309510","Linux"
"1309510","Nintendo"
"1309510","PC"
"1309510","PlayStation"
"1309510","Xbox"
"315070","PC"
"2149900","PC"
"1159860","PC"
"1667320","Web"
"834760","PC"
"834760","Linux"
"463100","PC"
"463100","Apple Macintosh"
"463100","Linux"
"994500","PC"
"994500","Apple Macintosh"
"994500","Linux"
"994500","Nintendo"
"898000","PC"
"993340","PC"
"1042020","PC"
"2545220","PC"
"445800","PC"
"1902650","PC"
"545960","PC"
"545960","Apple Macintosh"
"1039100","PC"
"1039100","Nintendo"
"1807200","PC"
"1762550","PC"
"2968170","PC"
"1588760","PC"
"1186030","PC"
"1186030","Web"
"468050","PC"
"468050","Apple Macintosh"
"468050","Linux"
"280850","PC"
"280850","Apple Macintosh"
"280850","PlayStation"
"280850","Linux"
"1955110","PC"
"1955110","Apple Macintosh"
"1385650","PC"
"2172900","PC"
"1530150","PC"
"526980","PC"
"526980","PlayStation"
"526980","Xbox"
"1648560","PC"
"515650","PC"
"515650","PlayStation"
"515650","Xbox"
"635850","PC"
"2638180","PC"
"1876830","PC"
"882900","PC"
"508260","PC"
"508260","Apple Macintosh"
"508260","Linux"
"640860","PC"
"434190","PC"
"434190","PlayStation"
"1132490","PC"
"1724910","PC"
"1377260","PC"
"1377260","Apple Macintosh"
"1377260","iOS"
"2089140","PC"
"656210","PC"
"2610690","PC"
"714100","PlayStation"
"2914470","PC"
"2893260","PC"
"2893260","Nintendo"
"432190","PC"
"537630","PC"
"1488380","PC"
"839330","PC"
"2280320","PC"
"1318970","PC"
"2113770","PC"
"1154670","PC"
"685420","PC"
"2004360","PC"
"437870","PC"
"437870","Apple Macintosh"
"437870","Linux"
"524250","PC"
"1072530","PC"
"738000","PC"
"1515490","PC"
"2234500","PC"
"2136380","PC"
"1528050","PC"
"1528050","Xbox"
"610120","PC"
"610120","Apple Macintosh"
"610120","Xbox"
"1494960","PC"
"1102100","PC"
"1102100","Nintendo"
"1569810","PC"
"2474940","Web"
"654220","PC"
"654220","Apple Macintosh"
"654220","Linux"
"1768920","PC"
"1981500","PC"
"2171290","PC"
"703310","PC"
"1484620","Apple Macintosh"
"1484620","Linux"
"1484620","Nintendo"
"1484620","PC"
"1484620","PlayStation"
"1484620","Xbox"
"744670","PC"
"949800","PC"
"949800","Apple Macintosh"
"949800","Android"
"949800","Linux"
"534010","PC"
"534010","Apple Macintosh"
"875240","PC"
"875240","Linux"
"2749350","PC"
"572330","PC"
"1882580","PC"
"791750","PC"
"2372500","Web"
"594720","PC"
"1056510","PC"
"2093610","PC"
"2093610","Apple Macintosh"
"2093610","Linux"
"1508360","PC"
"433920","PC"
"1533470","PC"
"1234180","PC"
"1234180","Apple Macintosh"
"785110","PC"
"1065070","PC"
"1065070","Apple Macintosh"
"554810","PC"
"1255550","PC"
"859090","PC"
"1920400","PC"
"1153540","PC"
"1153540","PlayStation"
"1153540","Xbox"
"1153540","Nintendo"
"457820","PC"
"843430","PC"
"843430","Apple Macintosh"
"843430","Linux"
"628660","PC"
"628660","PlayStation"
"628660","Nintendo"
"2682120","PC"
"822530","PC"
"1194050","PC"
"890070","PC"
"715680","PC"
"715680","Apple Macintosh"
"1265220","PC"
"897120","PC"
"897120","Web"
"1113730","PC"
"1113730","Web"
"2249850","PC"
"678190","PC"
"678190","Apple Macintosh"
"950370","PC"
"656530","PC"
"656530","Apple Macintosh"
"656530","Linux"
"409910","PC"
"409910","Apple Macintosh"
"2207230","PC"
"2744230","PC"
"503240","PC"
"537700","PC"
"537700","Apple Macintosh"
"976920","PC"
"729720","PC"
"2921600","PC"
"2921600","Linux"
"1341900","PC"
"1341900","Apple Macintosh"
"1341900","Nintendo"
"490980","PC"
"1554970","PC"
"775430","PC"
"2020520","PC"
"466420","PC"
"2850220","PC"
"758100","PC"
"1051960","PC"
"1051960","Nintendo"
"1884430","PC"
"1118880","PC"
"1118880","Apple Macintosh"
"1118880","Linux"
"2243250","PC"
"2243250","Apple Macintosh"
"1659050","PC"
"1602490","PC"
"2346580","PC"
"2346580","Nintendo"
"2399060","PC"
"2399060","Apple Macintosh"
"2844500","PC"
"2761240","PC"
"521880","PC"
"2090370","PC"
"2090370","Nintendo"
"1510570","PC"
"645820","PC"
"645820","Android"
"1785940","PC"
"1785940","Linux"
"727760","PC"
"727760","Apple Macintosh"
"727760","iOS"
"727760","Android"
"656450","PC"
"373650","PC"
"373650","PlayStation"
"373650","Xbox"
"781050","PC"
"593900","PC"
"846200","PC"
"1152950","PC"
"1191550","PC"
"1436810","PC"
"986310","PC"
"986310","PlayStation"
"986310","Xbox"
"818730","PC"
"650090","PC"
"650090","PlayStation"
"650090","Xbox"
"650090","Nintendo"
"2342150","PC"
"1554640","PC"
"679520","PC"
"679520","PlayStation"
"679520","SEGA"
"2416880","PC"
"2416880","Apple Macintosh"
"1085150","PC"
"291250","PC"
"291250","Apple Macintosh"
"2172320","PC"
"2277090","PC"
"2277090","Apple Macintosh"
"951930","PC"
"503480","PC"
"610900","PC"
"610900","PlayStation"
"610900","Xbox"
"1275370","PC"
"2153750","PC"
"547310","PC"
"911250","PC"
"1010240","PC"
"1010240","Apple Macintosh"
"1010240","Linux"
"1010240","Web"
"3159900","PC"
"1924180","PC"
"1924180","Apple Macintosh"
"2154240","PC"
"2837600","Apple Macintosh"
"2837600","Nintendo"
"2837600","PC"
"2837600","PlayStation"
"2837600","Xbox"
"329280","PC"
"329280","Apple Macintosh"
"329280","Linux"
"367020","PC"
"367020","Apple Macintosh"
"367020","Linux"
"2068710","PC"
"1445240","SEGA"
"517320","PC"
"1124560","PC"
"1465950","PC"
"2653170","PC"
"1565660","PC"
"468670","PC"
"468670","PlayStation"
"468670","Xbox"
"468670","Nintendo"
"1045430","PC"
"605920","PC"
"684380","PC"
"2726930","PC"
"2173760","PC"
"1875310","PC"
"1875310","Apple Macintosh"
"1096210","PC"
"1096210","PlayStation"
"1096210","Xbox"
"1096210","Nintendo"
"3245330","Web"
"1445040","PC"
"556060","PC"
"556060","iOS"
"556060","PlayStation"
"556060","Nintendo"
"1195420","PC"
"886460","PC"
"1409730","PC"
"1866320","PC"
"3446990","PC"
"815150","PC"
"815150","Android"
"751220","PC"
"751220","Apple Macintosh"
"1856190","PC"
"1938850","PC"
"931950","PC"
"931950","iOS"
"1072750","PC"
"1072750","Apple Macintosh"
"1072750","PlayStation"
"2769210","PC"
"2326020","PC"
"1051950","PC"
"1051950","PlayStation"
"1051950","Xbox"
"1051950","Nintendo"
"1117310","PC"
"1117310","Apple Macintosh"
"1117310","iOS"
"1117310","Android"
"1870700","PC"
"1822710","PC"
"1848710","PC"
"2571350","PC"
"2921650","PC"
"912840","PC"
"912840","Apple Macintosh"
"912840","Linux"
"622420","PC"
"814030","Apple Macintosh"
"814030","Linux"
"814030","Nintendo"
"814030","Android"
"814030","PC"
"814030","PlayStation"
"814030","Xbox"
"967410","PC"
"739720","PC"
"1008800","PC"
"1008800","iOS"
"1008800","Android"
"751450","PC"
"1091250","Apple Macintosh"
"1091250","Android"
"1091250","PC"
"1091250","Web"
"1091250","iOS"
"930310","PC"
"1902300","PC"
"1007800","PC"
"1007800","Apple Macintosh"
"1383680","PC"
"604150","PC"
"1011420","PC"
"3400650","PC"
"438790","PC"
"438790","Apple Macintosh"
"438790","Linux"
"1772050","PC"
"623550","PC"
"492530","PC"
"2641490","PC"
"2472390","PC"
"757810","PC"
"3056420","PC"
"3056420","Apple Macintosh"
"3056420","Linux"
"1552730","PC"
"1264880","PC"
"1264880","Apple Macintosh"
"1264880","iOS"
"1264880","Nintendo"
"1096060","PC"
"1096060","Apple Macintosh"
"1015800","PC"
"628710","PC"
"628710","PlayStation"
"628710","Xbox"
"628710","Nintendo"
"1910600","PC"
"461750","PC"
"1459360","PC"
"1500940","Web"
"368800","PC"
"1001070","PC"
"1001070","PlayStation"
"1001070","Nintendo"
"2446680","PC"
"2164310","PC"
"2164310","Linux"
"1749350","PC"
"645290","PC"
"1489590","PC"
"949000","PC"
"1138650","PC"
"662540","PC"
"1359920","PC"
"614460","PC"
"1835060","PC"
"388370","PC"
"388370","Apple Macintosh"
"388370","Linux"
"867480","PC"
"899190","PC"
"2194400","PC"
"713260","PC"
"1596380","PC"
"1596380","Web"
"707590","PC"
"2104880","PC"
"950140","PC"
"950140","Apple Macintosh"
"950140","Linux"
"496930","PC"
"496930","Apple Macintosh"
"496930","Linux"
"2812820","PC"
"1984790","PC"
"1161650","PC"
"1161650","Apple Macintosh"
"1161650","Linux"
"1291170","PC"
"2102490","PC"
"2102490","Android"
"1500180","PC"
"1417890","PC"
"1417890","Apple Macintosh"
"1417890","Linux"
"2981650","PC"
"2981650","Apple Macintosh"
"2328780","PC"
"2328780","Apple Macintosh"
"1959530","PC"
"549090","PC"
"1255380","PC"
"2408920","PC"
"603940","PC"
"603940","Apple Macintosh"
"787370","PC"
"2016080","PC"
"1008920","PC"
"896030","PC"
"1073490","PC"
"2796230","PC"
"1568880","PC"
"523110","PC"
"553610","PC"
"553610","Apple Macintosh"
"553610","Linux"
"1203680","PC"
"1203680","Apple Macintosh"
"1203680","Linux"
"610670","PC"
"610670","Apple Macintosh"
"610670","Linux"
"1202480","PC"
"2119210","Commodore / Amiga"
"2119210","Atari"
"1398100","PC"
"1398100","Apple Macintosh"
"1398100","iOS"
"1398100","Android"
"966560","PC"
"3000120","PC"
"1599860","PC"
"1727180","PC"
"557890","PC"
"557890","Apple Macintosh"
"557890","Linux"
"1569150","PC"
"1569150","Nintendo"
"2216120","PC"
"1094720","PC"
"3023490","PC"
"1457550","PC"
"2485350","PC"
"1442840","PC"
"839260","PC"
"839260","Apple Macintosh"
"839260","Linux"
"581760","PC"
"581760","Apple Macintosh"
"581760","Linux"
"988980","PC"
"2732500","PC"
"1485120","Web"
"2548370","PC"
"1346980","PC"
"640090","PC"
"640090","Apple Macintosh"
"640090","Android"
"640090","Linux"
"724430","PC"
"724430","Apple Macintosh"
"724430","Linux"
"2649190","PC"
"1479390","PC"
"2114970","PC"
"1457640","PC"
"279070","PC"
"279070","iOS"
"2012140","PC"
"760550","PC"
"1316700","PC"
"529060","PC"
"529060","iOS"
"529060","Android"
"1414700","PC"
"1414700","Apple Macintosh"
"1174380","PC"
"1174380","Apple Macintosh"
"1174380","Linux"
"1933980","Nintendo"
"1933980","Android"
"1933980","PC"
"1933980","PlayStation"
"1933980","iOS"
"441440","PC"
"1140100","PC"
"1140100","PlayStation"
"1140100","Xbox"
"1140100","Nintendo"
"750800","PC"
"1778210","PC"
"1778210","Linux"
"1729300","PC"
"1959140","PC"
"1203970","PC"
"1613580","PC"
"497080","PC"
"497080","Apple Macintosh"
"497080","Linux"
"683280","PC"
"683280","PlayStation"
"2025660","PC"
"2086850","PC"
"2086850","Apple Macintosh"
"2086850","Linux"
"1907060","PC"
"2143050","PC"
"615180","PC"
"693250","PC"
"693250","PlayStation"
"693250","Android"
"1444730","PC"
"1444730","Apple Macintosh"
"1444730","Linux"
"457530","PC"
"457530","Apple Macintosh"
"457530","Android"
"457530","Linux"
"1978010","PC"
"704910","PC"
"3147190","PC"
"1175840","PC"
"2963510","PC"
"3010460","PC"
"2906530","PC"
"611860","PC"
"611860","PlayStation"
"611860","Xbox"
"611860","Nintendo"
"699040","PC"
"546990","PC"
"1764700","PC"
"1525770","PC"
"1525770","Apple Macintosh"
"808090","PC"
"808090","iOS"
"808090","Nintendo"
"808090","Android"
"1952760","PC"
"1670810","PC"
"434370","PC"
"434370","Apple Macintosh"
"434370","Linux"
"1250250","PC"
"1250250","PlayStation"
"1250250","Xbox"
"1250250","Nintendo"
"411820","PC"
"2480560","PC"
"2480560","Apple Macintosh"
"457600","PC"
"430410","Apple Macintosh"
"430410","Linux"
"430410","PC"
"430410","PlayStation"
"430410","Xbox"
"1386620","PC"
"1173330","PC"
"1588410","PC"
"718320","Apple Macintosh"
"718320","PC"
"718320","PlayStation"
"718320","iOS"
"718320","Xbox"
"742700","PC"
"742700","Apple Macintosh"
"742700","Linux"
"723410","PC"
"723410","iOS"
"2905090","PC"
"930280","PC"
"930280","iOS"
"930280","Xbox"
"439550","Apple Macintosh"
"439550","Linux"
"439550","Nintendo"
"439550","PC"
"439550","PlayStation"
"439550","Xbox"
"374520","PC"
"1454640","PC"
"2414550","PC"
"697010","PC"
"504690","PC"
"504690","PlayStation"
"504690","Nintendo"
"2989860","PC"
"2529510","PC"
"1578950","PC"
"2097890","PC"
"2097890","PlayStation"
"2097890","Xbox"
"2097890","Nintendo"
"1445440","PC"
"1445440","iOS"
"1445440","PlayStation"
"1445440","Xbox"
"1271750","PC"
"2261240","PC"
"2467300","PC"
"432310","PC"
"711440","PC"
"3263280","PC"
"554330","PC"
"1160870","PC"
"642770","PC"
"2107550","PC"
"2107550","Apple Macintosh"
"1461980","PC"
"490990","PC"
"490990","Apple Macintosh"
"490990","Linux"
"1036120","PC"
"500170","PC"
"500170","Xbox"
"468320","PC"
"495980","PC"
"495980","Apple Macintosh"
"495980","Linux"
"495980","Nintendo"
"535700","PC"
"535700","Apple Macintosh"
"535700","Linux"
"2227130","PC"
"768180","PC"
"768180","Apple Macintosh"
"768180","PlayStation"
"768180","Xbox"
"419080","Apple Macintosh"
"419080","Linux"
"419080","Android"
"419080","PC"
"419080","PlayStation"
"419080","iOS"
"419080","Xbox"
"444580","PC"
"444580","Apple Macintosh"
"444580","Linux"
"2286450","PC"
"2286450","Linux"
"918380","PC"
"918380","Apple Macintosh"
"918380","Android"
"918380","Linux"
"1204230","PC"
"1212100","Apple Macintosh"
"1212100","Linux"
"1212100","Android"
"1212100","PC"
"1212100","iOS"
"345700","PC"
"345700","Apple Macintosh"
"345700","Linux"
"738840","PC"
"738840","Apple Macintosh"
"738840","iOS"
"436470","PC"
"436470","Apple Macintosh"
"1436600","PC"
"461230","PC"
"461230","Apple Macintosh"
"461230","iOS"
"434290","PC"
"434290","Apple Macintosh"
"434290","Linux"
"3013700","PC"
"2118540","PC"
"2645490","PC"
"1122780","PC"
"1122780","Apple Macintosh"
"2496920","PC"
"1423780","PC"
"1423780","Linux"
"1148730","PC"
"1148730","Apple Macintosh"
"1148730","Linux"
"623920","PC"
"623920","Apple Macintosh"
"840410","PC"
"840410","iOS"
"840410","PlayStation"
"840410","Nintendo"
"564330","PC"
"804210","PC"
"2158740","PC"
"854770","PC"
"854770","Apple Macintosh"
"854770","Linux"
"648050","PC"
"882560","Web"
"1907380","PC"
"1907380","iOS"
"881490","PC"
"881490","iOS"
"881490","Android"
"2336730","PC"
"842130","PC"
"1292700","PC"
"576400","PC"
"576400","Apple Macintosh"
"795760","PC"
"795760","PlayStation"
"895480","PC"
"895480","Apple Macintosh"
"895480","Linux"
"1486440","PC"
"542200","PC"
"542200","Apple Macintosh"
"393220","PC"
"2061020","PC"
"743580","PC"
"411880","PC"
"1536210","PC"
"1536210","Apple Macintosh"
"2550480","PC"
"1060180","PC"
"1060180","Web"
"669630","PC"
"672150","PC"
"3449590","PC"
"753610","PC"
"1629910","PC"
"1743080","PC"
"1743080","Linux"
"2679200","PC"
"2292010","PC"
"1064860","PC"
"1064860","Apple Macintosh"
"682780","PC"
"508760","PC"
"508760","Linux"
"1671740","PC"
"1825740","PC"
"1642620","PC"
"3111680","PC"
"1300100","PC"
"1300100","Nintendo"
"2185030","PC"
"1449100","PC"
"1952540","PC"
"2812480","PC"
"1643850","PC"
"1643850","PlayStation"
"1643850","Xbox"
"1643850","Nintendo"
"1034750","PC"
"1034750","Nintendo"
"2174720","PC"
"2174720","Apple Macintosh"
"2174720","Linux"
"1758920","PC"
"652930","PC"
"652930","Apple Macintosh"
"1551520","PC"
"662240","PC"
"662240","Apple Macintosh"
"844750","PC"
"2062690","PC"
"1235100","PC"
"487350","PC"
"487350","Apple Macintosh"
"487350","Nintendo"
"1395230","PC"
"489260","PC"
"489260","PlayStation"
"1132970","PC"
"2066460","PC"
"1861880","PC"
"1494910","PC"
"1494910","Apple Macintosh"
"1494910","Linux"
"865930","Nintendo"
"2413840","PC"
"2303320","PC"
"2303320","Apple Macintosh"
"2303320","Linux"
"431230","PC"
"431230","Apple Macintosh"
"431230","iOS"
"431230","Android"
"749340","PC"
"891130","PC"
"1934910","PC"
"1543430","PC"
"764670","PC"
"3316470","PC"
"1287130","PC"
"728870","PC"
"539660","PC"
"681500","PC"
"2911280","PC"
"1231840","PC"
"2239130","PC"
"2239130","Apple Macintosh"
"1679700","PC"
"1086680","PC"
"649810","PC"
"1199660","PC"
"1199660","Apple Macintosh"
"3118160","PC"
"551550","PC"
"689180","PC"
"921500","PC"
"921500","Apple Macintosh"
"921500","Linux"
"1452210","PC"
"740550","PC"
"740550","iOS"
"740550","PlayStation"
"740550","Xbox"
"1856680","PC"
"2668000","PC"
"1860600","PC"
"740570","PC"
"566490","iOS"
"1814770","PC"
"1549850","PC"
"1329360","PC"
"1039360","PC"
"1039360","Apple Macintosh"
"1039360","Linux"
"2836820","PC"
"1027120","PC"
"1027120","Apple Macintosh"
"1316390","PC"
"1316390","Apple Macintosh"
"1316390","iOS"
"1316390","Android"
"692930","PC"
"1453140","PC"
"2544760","PC"
"915130","PC"
"3229140","PC"
"416250","PC"
"1203650","PC"
"2007710","Commodore / Amiga"
"2007710","SEGA"
"2007710","Atari"
"2007710","Nintendo"
"2424110","PC"
"2243140","Web"
"898080","PC"
"813300","PC"
"813300","Apple Macintosh"
"813300","Linux"
"2103510","PC"
"2114770","PC"
"1631850","PC"
"548890","Apple Macintosh"
"548890","SEGA"
"548890","3DO"
"548890","PC"
"548890","PlayStation"
"1834820","PC"
"1834820","Apple Macintosh"
"1122880","PC"
"1122880","Apple Macintosh"
"1305730","PC"
"657990","PC"
"657990","Apple Macintosh"
"2224740","PC"
"332410","PC"
"2549380","PC"
"405760","PC"
"705710","PC"
"705710","Apple Macintosh"
"705710","Linux"
"1738520","PC"
"796940","PC"
"796940","Apple Macintosh"
"796940","Linux"
"463290","PC"
"3630310","PC"
"553590","PC"
"1444090","PC"
"1444090","Xbox"
"3000030","PC"
"770110","PC"
"770110","PlayStation"
"2236860","PC"
"2236860","Apple Macintosh"
"2236860","Linux"
"513720","PC"
"513720","Linux"
"513720","Android"
"1103800","Web"
"890220","PC"
"2081230","PC"
"2081230","PlayStation"
"2081230","Xbox"
"1884570","PC"
"556340","PC"
"567780","PC"
"567780","Apple Macintosh"
"567780","Linux"
"493580","PC"
"1147970","PC"
"595060","PC"
"434880","PC"
"606520","PC"
"1033100","PC"
"599480","PC"
"599480","Apple Macintosh"
"599480","Linux"
"1112340","PC"
"637860","PC"
"1631090","PC"
"1013040","PC"
"406160","PC"
"358920","PC"
"2300920","PC"
"1573730","PC"
"351730","Apple Macintosh"
"351730","Linux"
"351730","Android"
"351730","PC"
"351730","iOS"
"1892950","PC"
"1892950","Apple Macintosh"
"1892950","Linux"
"827000","PC"
"908060","PC"
"1249300","PC"
"1249300","Apple Macintosh"
"1249300","Linux"
"688540","PC"
"688540","Apple Macintosh"
"688540","iOS"
"688540","Android"
"270610","PC"
"586790","PC"
"541380","PC"
"690560","PC"
"731650","PC"
"731650","Apple Macintosh"
"731650","Linux"
"465930","PC"
"1122970","PC"
"1646030","PC"
"429830","PC"
"2717750","PC"
"2717750","Apple Macintosh"
"457520","PC"
"968820","PC"
"968820","Apple Macintosh"
"844420","PC"
"844420","Nintendo"
"1809310","PC"
"1072100","Xbox"
"679190","PC"
"1442300","PC"
"725280","PC"
"2369950","PC"
"1195830","PC"
"1195830","Apple Macintosh"
"609420","PC"
"609420","Apple Macintosh"
"609420","Linux"
"1569140","PC"
"1689190","PC"
"1689190","Apple Macintosh"
"1689190","Linux"
"1217490","PC"
"1217490","Apple Macintosh"
"1217490","Linux"
"485080","Apple Macintosh"
"485080","Linux"
"485080","Android"
"485080","PC"
"485080","iOS"
"1465260","PC"
"3079970","PC"
"1668530","PC"
"2666230","PC"
"1702430","PC"
"695360","PC"
"954530","PC"
"1667400","PC"
"1483100","PC"
"511430","PC"
"475090","PC"
"558870","PC"
"1785000","PC"
"1785000","Apple Macintosh"
"1785000","Linux"
"591760","PC"
"591760","iOS"
"591760","PlayStation"
"591760","Xbox"
"2278010","PC"
"2278010","Apple Macintosh"
"2278010","iOS"
"1027620","Apple Macintosh"
"1027620","Linux"
"1027620","PC"
"1027620","PlayStation"
"1027620","Xbox"
"1990900","PC"
"333340","PC"
"938310","PC"
"938310","Apple Macintosh"
"1446160","PC"
"1114830","PC"
"1049850","PC"
"1323000","PC"
"1408860","PC"
"1825210","PC"
"2819030","PC"
"440340","PC"
"563430","PC"
"563430","Android"
"557580","PC"
"2757520","PC"
"2757520","Linux"
"704470","PC"
"536660","PC"
"536660","Xbox"
"536660","Nintendo"
"2126870","PC"
"444410","PC"
"1572990","PC"
"589860","PC"
"589860","Apple Macintosh"
"589860","Linux"
"3446200","PC"
"2009460","PC"
"1659150","PC"
"1000510","PC"
"873980","Apple Macintosh"
"873980","Linux"
"873980","Android"
"873980","PC"
"873980","iOS"
"529770","PC"
"860440","PC"
"763710","PC"
"763710","PlayStation"
"763710","Nintendo"
"1954640","PC"
"1172520","PC"
"1172520","Apple Macintosh"
"1172520","Nintendo"
"488950","PC"
"488950","PlayStation"
"673300","PC"
"530540","PC"
"588230","PC"
"588230","Apple Macintosh"
"2963230","PC"
"382330","PC"
"1039280","PC"
"1039280","Apple Macintosh"
"1039280","Linux"
"2957670","PC"
"416110","PC"
"416110","iOS"
"416110","Xbox"
"1765520","PC"
"1903510","PC"
"1137490","PC"
"2113180","PC"
"2241020","PC"
"831230","PC"
"935840","PC"
"1288430","PC"
"1903730","PC"
"1903730","Apple Macintosh"
"1903730","Linux"
"1151630","PC"
"1395400","PC"
"880380","PC"
"880380","Apple Macintosh"
"1277210","PC"
"1551510","PC"
"796910","PC"
"771410","PC"
"1607670","PC"
"1607670","Linux"
"1173350","PC"
"840610","PC"
"840610","Apple Macintosh"
"1381850","PC"
"526920","PC"
"526920","Apple Macintosh"
"816710","PC"
"2954920","PC"
"2954920","Apple Macintosh"
"1178150","PC"
"1178150","iOS"
"1178150","Nintendo"
"1178150","Android"
"612740","PC"
"713160","PC"
"1450650","PC"
"504380","PC"
"1562860","Web"
"2812610","PC"
"645720","PC"
"2379810","PC"
"2735220","PC"
"1818230","PC"
"2852930","PC"
"1597280","PC"
"326520","Apple Macintosh"
"326520","Linux"
"326520","Nintendo"
"326520","PC"
"326520","PlayStation"
"326520","Xbox"
"3138570","PC"
"1014130","PC"
"1014130","Apple Macintosh"
"1014130","Linux"
"433210","PC"
"1188260","PC"
"1188260","Apple Macintosh"
"1188260","Linux"
"3429910","PC"
"366380","PC"
"2669380","PC"
"1369720","PC"
"3583060","PC"
"1145570","PC"
"1740660","PC"
"1120400","PC"
"1193990","PC"
"1193990","Web"
"1965190","PC"
"2976490","PC"
"1892790","PC"
"1892790","Apple Macintosh"
"1892790","Linux"
"426050","PC"
"803150","PC"
"2158670","Apple Macintosh"
"2158670","Linux"
"2158670","Nintendo"
"2158670","PC"
"2158670","PlayStation"
"2158670","Xbox"
"978870","PC"
"704190","PC"
"704190","Android"
"500590","PC"
"736840","PC"
"686570","PC"
"2858370","PC"
"945680","PC"
"945680","iOS"
"2702490","PC"
"2213500","PC"
"485390","PC"
"1385210","PC"
"1079450","PC"
"874450","PC"
"3329420","PC"
"1192610","PC"
"636520","PC"
"3077670","PC"
"2894980","PC"
"1129030","Apple Macintosh"
"1129030","Nintendo"
"1129030","PC"
"1129030","Linux"
"1129030","Xbox"
"3154950","PC"
"1413580","PC"
"1339640","PC"
"3145620","PC"
