"app_id","full_audio_languages"
"1428820","Slovenian"
"1428820","Georgian"
"1428820","Tajik"
"1428820","Japanese"
"1428820","Maori"
"1428820","Romanian"
"1428820","Finnish"
"1428820","Khmer"
"1428820","Thai"
"1428820","Azerbaijani"
"1428820","Assamese"
"1428820","Persian"
"1428820","Kannada"
"1428820","Greek"
"1428820","Welsh"
"1428820","Marathi"
"1428820","Portuguese - Portugal"
"1428820","Vietnamese"
"1428820","Urdu"
"1428820","Arabic"
"1428820","Lithuanian"
"1428820","Italian"
"1428820","Macedonian"
"1428820","Catalan"
"1428820","Traditional Chinese"
"1428820","Kazakh"
"1428820","Mongolian"
"1428820","Telugu"
"1428820","Wolof"
"1428820","Dari"
"1428820","Indonesian"
"1428820","Hungarian"
"1428820","Danish"
"1428820","Amharic"
"1428820","Albanian"
"1428820","Hindi"
"1428820","Czech"
"1428820","Kyrgyz"
"1428820","French"
"1428820","Punjabi (Gurmukhi)"
"1428820","Sorani"
"1428820","Croatian"
"1428820","Bosnian"
"1428820","Bulgarian"
"1428820","Sinhala"
"1428820","Cherokee"
"575830","English"
"575830","Russian"
"503180","English"
"2774540","Russian"
"1410840","English"
"1410840","Spanish - Latin America"
"1510630","English"
"1011290","English"
"2858150","German"
"2858150","English"
"2858150","French"
"2858150","Portuguese - Brazil"
"2858150","Korean"
"2858150","Spanish - Spain"
"2858150","Polish"
"2858150","Japanese"
"2858150","Simplified Chinese"
"2858150","Russian"
"2858150","Italian"
"437720","English"
"1040630","English"
"1701950","Simplified Chinese"
"1701950","Korean"
"1701950","English"
"1701950","French"
"778400","Japanese"
"834390","Simplified Chinese"
"834390","English"
"1211930","English"
"1211930","Russian"
"2668910","English"
"2668910","Khmer"
"1747890","English"
"1880610","Traditional Chinese"
"1880610","English"
"3002850","Japanese"
"1966070","Japanese"
"1966070","Simplified Chinese"
"1064010","English"
"1064010","Russian"
"2348730","English"
"1052920","English"
"2183240","Turkish"
"976900","Traditional Chinese"
"976900","English"
"513370","English"
"513370","Russian"
"1107230","English"
"1646350","Simplified Chinese"
"614860","Traditional Chinese"
"461970","English"
"401890","Japanese"
"1093520","German"
"1093520","Vietnamese"
"1093520","Portuguese - Brazil"
"1093520","Spanish - Spain"
"1093520","Norwegian"
"1093520","Arabic"
"1093520","Russian"
"1093520","Italian"
"1093520","Dutch"
"1093520","Turkish"
"1093520","English"
"1093520","Traditional Chinese"
"1093520","Ukrainian"
"1093520","Spanish - Latin America"
"1093520","Danish"
"1093520","Hungarian"
"1093520","Japanese"
"1093520","Romanian"
"1093520","Czech"
"1093520","Finnish"
"1093520","French"
"1093520","Thai"
"1093520","Korean"
"1093520","Swedish"
"1093520","Bulgarian"
"1093520","Polish"
"1093520","Greek"
"1093520","Simplified Chinese"
"1093520","Portuguese - Portugal"
"2413190","Ukrainian"
"2413190","English"
"1812410","English"
"1414650","English"
"1414650","Portuguese - Brazil"
"532290","Czech"
"532290","German"
"532290","English"
"532290","French"
"532290","Spanish - Spain"
"532290","Polish"
"532290","Simplified Chinese"
"532290","Japanese"
"532290","Russian"
"532290","Italian"
"1570510","Japanese"
"1557180","English"
"1557180","Russian"
"494360","German"
"494360","English"
"463760","English"
"463760","Russian"
"377480","Traditional Chinese"
"377480","English"
"1175190","Japanese"
"1175190","German"
"716630","German"
"716630","English"
"716630","French"
"716630","Spanish - Spain"
"716630","Simplified Chinese"
"716630","Russian"
"716630","Italian"
"716630","Portuguese - Portugal"
"617030","English"
"2581750","English"
"2581750","Spanish - Latin America"
"1071240","Italian"
"1071240","German"
"1071240","English"
"1071240","French"
"1071240","Vietnamese"
"1071240","Traditional Chinese"
"1071240","Portuguese - Brazil"
"1071240","Korean"
"1071240","Danish"
"1071240","Japanese"
"1071240","Arabic"
"1071240","Spanish - Latin America"
"1071240","Russian"
"1071240","Dutch"
"2223740","Czech"
"2223740","German"
"2223740","English"
"2223740","French"
"1437850","Traditional Chinese"
"1437850","Simplified Chinese"
"1397110","English"
"1863080","Japanese"
"1863080","German"
"1863080","English"
"468820","Simplified Chinese"
"468820","English"
"1474930","German"
"1474930","English"
"1474930","Portuguese - Brazil"
"2598980","Traditional Chinese"
"2598980","English"
"577970","English"
"1024160","Simplified Chinese"
"1024160","English"
"801750","Simplified Chinese"
"801750","English"
"1004860","Simplified Chinese"
"1004860","English"
"654470","English"
"654470","Russian"
"1945590","German"
"1945590","English"
"1945590","French"
"1945590","Portuguese - Brazil"
"1945590","Simplified Chinese"
"1945590","Japanese"
"1945590","Spanish - Latin America"
"1945590","Russian"
"1945590","Italian"
"770070","English"
"2429190","Arabic"
"2429190","English"
"2429190","French"
"513930","English"
"565550","English"
"1127470","English"
"576980","English"
"558340","Simplified Chinese"
"558340","English"
"1897110","English"
"1897110","Italian"
"473910","English"
"1378360","English"
"805660","German"
"805660","English"
"805660","Russian"
"977510","English"
"977510","Portuguese - Brazil"
"449510","English"
"449510","French"
"704000","English"
"704000","French"
"1525890","English"
"1525890","Russian"
"1525890","Hindi"
"865880","Simplified Chinese"
"2477140","English"
"2558200","Japanese"
"2558200","English"
"2558200","Russian"
"2973120","Japanese"
"2973120","Russian"
"503630","English"
"451990","Portuguese - Portugal"
"451990","English"
"451990","Turkish"
"451990","Portuguese - Brazil"
"1371750","English"
"1094660","English"
"1094660","Russian"
"1388370","Simplified Chinese"
"1388370","English"
"763030","Polish"
"763030","English"
"1393570","English"
"1763510","Traditional Chinese"
"1763510","English"
"1530770","Japanese"
"1530770","English"
"896890","English"
"1151130","English"
"1151130","Spanish - Latin America"
"1351000","English"
"1351000","Portuguese - Brazil"
"2278790","Traditional Chinese"
"2278790","English"
"3215190","English"
"1620030","English"
"1620030","Dutch"
"2140570","German"
"2140570","English"
"2140570","French"
"2140570","Portuguese - Brazil"
"2140570","Korean"
"2140570","Spanish - Spain"
"2140570","Simplified Chinese"
"2140570","Japanese"
"2140570","Russian"
"2140570","Portuguese - Portugal"
"1270620","Czech"
"1270620","Italian"
"1270620","German"
"1270620","English"
"1270620","French"
"1270620","Turkish"
"1270620","Russian"
"1270620","Dutch"
"2800450","English"
"693960","Japanese"
"693960","Simplified Chinese"
"288860","German"
"288860","English"
"2708790","Ukrainian"
"2708790","English"
"453790","English"
"704840","English"
"1014370","English"
"1059430","German"
"1059430","English"
"529420","English"
"529420","Russian"
"2892840","Japanese"
"2892840","Korean"
"1263620","English"
"1263620","Portuguese - Brazil"
"1180270","Thai"
"1542790","English"
"844500","English"
"844500","Portuguese - Brazil"
"1226970","Traditional Chinese"
"1226970","English"
"1560770","Simplified Chinese"
"1560770","English"
"692690","Korean"
"692690","English"
"1820140","Simplified Chinese"
"1820140","English"
"2520870","Traditional Chinese"
"2520870","Simplified Chinese"
"2146170","Japanese"
"2146170","Spanish - Spain"
"1299990","English"
"1299990","Italian"
"559870","English"
"1675620","Japanese"
"1675620","Korean"
"2585270","Tamil"
"2585270","Hindi"
"806860","English"
"911550","English"
"928440","Japanese"
"563190","German"
"563190","English"
"563190","French"
"563190","Spanish - Spain"
"563190","Simplified Chinese"
"563190","Italian"
"514240","English"
"557750","English"
"740230","English"
"643620","English"
"345230","English"
"2169140","German"
"2169140","English"
"1123300","English"
"872090","English"
"2562460","Japanese"
"2562460","Korean"
"1247190","English"
"1247190","Russian"
"1126990","English"
"1126990","Spanish - Spain"
"2577180","English"
"703980","English"
"703980","Italian"
"353580","English"
"1209860","English"
"1209860","Russian"
"1191940","English"
"3122170","English"
"3122170","Turkish"
"706130","English"
"896960","English"
"896960","Spanish - Spain"
"1128260","Traditional Chinese"
"1128260","Japanese"
"1452070","German"
"1452070","English"
"1452070","French"
"1452070","Portuguese - Brazil"
"1452070","Traditional Chinese"
"1452070","Korean"
"1452070","Spanish - Spain"
"1452070","Simplified Chinese"
"1452070","Japanese"
"1452070","Dutch"
"317370","Hungarian"
"317370","English"
"789950","German"
"789950","English"
"789950","French"
"789950","Korean"
"789950","Spanish - Spain"
"789950","Norwegian"
"789950","Swedish"
"789950","Simplified Chinese"
"789950","Japanese"
"789950","Russian"
"789950","Italian"
"789950","Portuguese - Portugal"
"438010","English"
"2884190","Indonesian"
"2884190","English"
"2216960","English"
"396060","English"
"758930","English"
"2585050","English"
"707580","English"
"707580","Spanish - Latin America"
"581200","English"
"695970","German"
"695970","English"
"695970","French"
"695970","Portuguese - Brazil"
"695970","Traditional Chinese"
"695970","Korean"
"695970","Spanish - Spain"
"695970","Polish"
"695970","Greek"
"695970","Japanese"
"695970","Simplified Chinese"
"695970","Turkish"
"695970","Russian"
"695970","Italian"
"3198680","English"
"543100","English"
"543100","Turkish"
"931560","Japanese"
"1110720","Simplified Chinese"
"476920","Polish"
"476920","English"
"476920","Russian"
"531180","Simplified Chinese"
"531180","English"
"581650","English"
"466490","Simplified Chinese"
"466490","English"
"2248890","English"
"538060","Swedish"
"538060","English"
"602910","English"
"602910","Russian"
"1639930","Simplified Chinese"
"1029980","Luxembourgish"
"1029980","Estonian"
"1029980","Slovak"
"1029980","Malay"
"1029980","Odia"
"1029980","Serbian"
"1029980","Quechua"
"1029980","Tamil"
"1029980","Ukrainian"
"1029980","Uzbek"
"1029980","Spanish - Latin America"
"1029980","Malayalam"
"1029980","Nepali"
"1029980","Afrikaans"
"1029980","Hebrew"
"1029980","Korean"
"1029980","Igbo"
"1029980","Swedish"
"1029980","Icelandic"
"1029980","Basque"
"1029980","German"
"1029980","Norwegian"
"1029980","Tigrinya"
"1029980","Dutch"
"1029980","Turkish"
"1029980","Armenian"
"1029980","Sindhi"
"1029980","Yoruba"
"1029980","Gujarati"
"1029980","Bangla"
"1029980","Uyghur"
"1029980","Hausa"
"1029980","Punjabi (Shahmukhi)"
"1029980","Valencian"
"1029980","Tatar"
"1029980","Galician"
"1029980","Polish"
"1029980","Maltese"
"1029980","Simplified Chinese"
"1029980","Tswana"
"1029980","Zulu"
"1029980","Portuguese - Brazil"
"1029980","Konkani"
"1029980","K'iche'"
"1029980","Scots"
"1029980","Spanish - Spain"
"1029980","Sotho"
"1029980","Swahili"
"1029980","Russian"
"1029980","Belarusian"
"1029980","Filipino"
"1029980","English"
"1029980","Turkmen"
"1029980","Xhosa"
"1029980","Kinyarwanda"
"1029980","Irish"
"1029980","Latvian"
"1029980","Slovenian"
"1029980","Georgian"
"1029980","Tajik"
"1029980","Japanese"
"1029980","Maori"
"1029980","Romanian"
"1029980","Finnish"
"1029980","Khmer"
"1029980","Thai"
"1029980","Assamese"
"1029980","Azerbaijani"
"1029980","Persian"
"1029980","Kannada"
"1029980","Greek"
"1029980","Welsh"
"1029980","Marathi"
"1029980","Portuguese - Portugal"
"1029980","Vietnamese"
"1029980","Urdu"
"1029980","Arabic"
"1029980","Lithuanian"
"1029980","Italian"
"1029980","Macedonian"
"1029980","Catalan"
"1029980","Traditional Chinese"
"1029980","Kazakh"
"1029980","Mongolian"
"1029980","Telugu"
"1029980","Wolof"
"1029980","Dari"
"1029980","Indonesian"
"1029980","Danish"
"1029980","Hungarian"
"1029980","Amharic"
"1029980","Albanian"
"1029980","Hindi"
"1029980","Czech"
"1029980","Kyrgyz"
"1029980","French"
"1029980","Punjabi (Gurmukhi)"
"1029980","Croatian"
"1029980","Sorani"
"1029980","Bosnian"
"1029980","Bulgarian"
"1029980","Sinhala"
"1029980","Cherokee"
"565020","English"
"1521810","English"
"1894790","English"
"1894790","Russian"
"1894790","Portuguese - Brazil"
"1159500","Simplified Chinese"
"1159500","English"
"1496250","English"
"1247570","Japanese"
"1247570","English"
"3265280","German"
"3265280","English"
"3265280","French"
"3265280","Portuguese - Brazil"
"3265280","Ukrainian"
"3265280","Spanish - Spain"
"3265280","Polish"
"3265280","Simplified Chinese"
"3265280","Japanese"
"3265280","Turkish"
"3265280","Russian"
"3265280","Italian"
"1558000","English"
"888630","Ukrainian"
"888630","English"
"885910","Japanese"
"885910","German"
"1245640","English"
"1245640","French"
"1245640","Traditional Chinese"
"1245640","Korean"
"1245640","Simplified Chinese"
"1245640","Japanese"
"2425410","Traditional Chinese"
"2425410","Japanese"
"1121530","Czech"
"1121530","English"
"1121530","German"
"1121530","French"
"1121530","Korean"
"1121530","Spanish - Spain"
"1121530","Simplified Chinese"
"1121530","Japanese"
"2006730","English"
"3030250","Arabic"
"1264160","Japanese"
"1264160","Simplified Chinese"
"1074610","German"
"1074610","English"
"1074610","French"
"1074610","Portuguese - Brazil"
"1074610","Spanish - Spain"
"1074610","Simplified Chinese"
"1074610","Russian"
"1074610","Italian"
"368000","Simplified Chinese"
"368000","English"
"1973310","English"
"2584650","German"
"2584650","Portuguese - Brazil"
"2584650","Spanish - Spain"
"2584650","Russian"
"2584650","Dutch"
"2584650","Turkish"
"2584650","Italian"
"2584650","English"
"2584650","Ukrainian"
"2584650","Kazakh"
"2584650","Spanish - Latin America"
"2584650","Hungarian"
"2584650","Japanese"
"2584650","Romanian"
"2584650","French"
"2584650","Korean"
"2584650","Polish"
"2584650","Simplified Chinese"
"2584650","Portuguese - Portugal"
"2202220","English"
"2202220","Turkish"
"2525810","Japanese"
"2510850","English"
"581370","English"
"941850","English"
"941850","Spanish - Spain"
"464260","English"
"464260","Portuguese - Brazil"
"2431700","Simplified Chinese"
"2431700","English"
"1215280","Simplified Chinese"
"1215280","English"
"1215280","Russian"
"1268140","Japanese"
"1268140","English"
"1478350","English"
"1478350","German"
"1478350","French"
"1478350","Portuguese - Brazil"
"1478350","Korean"
"1478350","Spanish - Spain"
"1478350","Swedish"
"1478350","Polish"
"1478350","Japanese"
"1478350","Simplified Chinese"
"1478350","Spanish - Latin America"
"1478350","Russian"
"1478350","Turkish"
"1478350","Portuguese - Portugal"
"718200","English"
"530930","Hungarian"
"530930","English"
"890820","Russian"
"766040","English"
"629540","English"
"2764750","English"
"2764750","Catalan"
"2308670","Simplified Chinese"
"2308670","English"
"350600","Swedish"
"350600","English"
"1042170","Traditional Chinese"
"1042170","Japanese"
"729580","English"
"729580","Spanish - Spain"
"1203670","Simplified Chinese"
"1203670","English"
"615250","English"
"686770","English"
"3199390","English"
"3199390","Portuguese - Brazil"
"449000","English"
"620650","Italian"
"620650","German"
"620650","English"
"620650","French"
"620650","Traditional Chinese"
"620650","Simplified Chinese"
"620650","Russian"
"620650","Dutch"
"823840","English"
"823840","Russian"
"3380740","Simplified Chinese"
"3380740","English"
"3380740","Russian"
"1687210","Russian"
"678310","English"
"678310","Portuguese - Brazil"
"1274800","English"
"1907000","English"
"632050","English"
"632050","Portuguese - Brazil"
"577740","Korean"
"577740","English"
"577740","Russian"
"1620040","English"
"1620040","Spanish - Latin America"
"541450","Japanese"
"541450","English"
"1489110","English"
"439310","English"
"2347380","Traditional Chinese"
"2347380","Japanese"
"717950","Luxembourgish"
"717950","Estonian"
"717950","Malay"
"717950","Odia"
"717950","Slovak"
"717950","Serbian"
"717950","Quechua"
"717950","Tamil"
"717950","Ukrainian"
"717950","Uzbek"
"717950","Spanish - Latin America"
"717950","Malayalam"
"717950","Nepali"
"717950","Afrikaans"
"717950","Hebrew"
"717950","Korean"
"717950","Igbo"
"717950","Swedish"
"717950","Icelandic"
"717950","Basque"
"717950","German"
"717950","Norwegian"
"717950","Tigrinya"
"717950","Dutch"
"717950","Turkish"
"717950","Armenian"
"717950","Sindhi"
"717950","Yoruba"
"717950","Gujarati"
"717950","Bangla"
"717950","Uyghur"
"717950","Hausa"
"717950","Punjabi (Shahmukhi)"
"717950","Valencian"
"717950","Tatar"
"717950","Galician"
"717950","Polish"
"717950","Maltese"
"717950","Simplified Chinese"
"717950","Tswana"
"717950","Zulu"
"717950","Portuguese - Brazil"
"717950","Konkani"
"717950","K'iche'"
"717950","Scots"
"717950","Spanish - Spain"
"717950","Sotho"
"717950","Swahili"
"717950","Russian"
"717950","Belarusian"
"717950","Filipino"
"717950","English"
"717950","Turkmen"
"717950","Xhosa"
"717950","Kinyarwanda"
"717950","Irish"
"717950","Latvian"
"717950","Slovenian"
"717950","Georgian"
"717950","Tajik"
"717950","Japanese"
"717950","Maori"
"717950","Romanian"
"717950","Finnish"
"717950","Khmer"
"717950","Thai"
"717950","Assamese"
"717950","Azerbaijani"
"717950","Persian"
"717950","Kannada"
"717950","Greek"
"717950","Welsh"
"717950","Marathi"
"717950","Portuguese - Portugal"
"717950","Vietnamese"
"717950","Urdu"
"717950","Arabic"
"717950","Lithuanian"
"717950","Italian"
"717950","Macedonian"
"717950","Catalan"
"717950","Traditional Chinese"
"717950","Kazakh"
"717950","Mongolian"
"717950","Telugu"
"717950","Wolof"
"717950","Dari"
"717950","Indonesian"
"717950","Danish"
"717950","Hungarian"
"717950","Amharic"
"717950","Albanian"
"717950","Hindi"
"717950","Czech"
"717950","Kyrgyz"
"717950","French"
"717950","Punjabi (Gurmukhi)"
"717950","Croatian"
"717950","Sorani"
"717950","Bosnian"
"717950","Bulgarian"
"717950","Sinhala"
"717950","Cherokee"
"913780","English"
"497940","English"
"608510","English"
"1729140","Simplified Chinese"
"1729140","English"
"1729140","Portuguese - Brazil"
"1448610","English"
"1482700","English"
"1422630","Japanese"
"1422630","English"
"873230","English"
"2460920","German"
"2460920","Vietnamese"
"2460920","Portuguese - Brazil"
"2460920","Spanish - Spain"
"2460920","Norwegian"
"2460920","Arabic"
"2460920","Russian"
"2460920","Dutch"
"2460920","Italian"
"2460920","Turkish"
"2460920","English"
"2460920","Traditional Chinese"
"2460920","Ukrainian"
"2460920","Spanish - Latin America"
"2460920","Danish"
"2460920","Hungarian"
"2460920","Japanese"
"2460920","Romanian"
"2460920","Czech"
"2460920","Finnish"
"2460920","French"
"2460920","Korean"
"2460920","Swedish"
"2460920","Bulgarian"
"2460920","Polish"
"2460920","Greek"
"2460920","Simplified Chinese"
"2460920","Icelandic"
"2460920","Portuguese - Portugal"
"2986370","English"
"2986370","Portuguese - Portugal"
"2109060","English"
"2109060","Spanish - Latin America"
"791770","English"
"949630","English"
"949630","Russian"
"428860","English"
"721390","German"
"721390","English"
"721390","French"
"721390","Portuguese - Brazil"
"721390","Korean"
"721390","Spanish - Spain"
"721390","Simplified Chinese"
"721390","Japanese"
"721390","Russian"
"721390","Italian"
"700480","English"
"572740","English"
"554800","English"
"657010","Simplified Chinese"
"657010","English"
"1250220","German"
"1250220","English"
"1250220","French"
"1250220","Russian"
"1250220","Italian"
"1126600","English"
"1126600","Spanish - Spain"
"1590160","English"
"2337460","English"
"2337460","Russian"
"431700","English"
"2149630","English"
"1420850","English"
"1230560","English"
"1230560","Turkish"
"1120980","English"
"2758290","English"
"2758290","Turkish"
"1126890","English"
"1126890","Russian"
"725980","English"
"2062210","Japanese"
"2062210","Simplified Chinese"
"1124160","Ukrainian"
"1124160","English"
"2964300","Czech"
"2964300","German"
"2964300","English"
"2964300","French"
"2964300","Korean"
"2964300","Spanish - Spain"
"2964300","Turkish"
"2964300","Polish"
"2964300","Simplified Chinese"
"2964300","Japanese"
"2964300","Arabic"
"2964300","Russian"
"2964300","Italian"
"2964300","Portuguese - Portugal"
"3481320","German"
"3481320","English"
"3481320","French"
"3481320","Portuguese - Brazil"
"3481320","Ukrainian"
"3481320","Korean"
"3481320","Polish"
"3481320","Simplified Chinese"
"3481320","Japanese"
"3481320","Spanish - Latin America"
"3481320","Russian"
"3481320","Italian"
"686340","English"
"513480","English"
"821320","English"
"3075800","English"
"627950","English"
"2024390","Traditional Chinese"
"2024390","Japanese"
"2024390","English"
"2024390","Simplified Chinese"
"576540","English"
"1412780","English"
"701470","Luxembourgish"
"701470","Estonian"
"701470","Slovak"
"701470","Malay"
"701470","Odia"
"701470","Serbian"
"701470","Quechua"
"701470","Tamil"
"701470","Ukrainian"
"701470","Uzbek"
"701470","Spanish - Latin America"
"701470","Malayalam"
"701470","Nepali"
"701470","Afrikaans"
"701470","Hebrew"
"701470","Korean"
"701470","Igbo"
"701470","Swedish"
"701470","Icelandic"
"701470","Basque"
"701470","German"
"701470","Norwegian"
"701470","Tigrinya"
"701470","Dutch"
"701470","Turkish"
"701470","Armenian"
"701470","Sindhi"
"701470","Yoruba"
"701470","Gujarati"
"701470","Bangla"
"701470","Uyghur"
"701470","Hausa"
"701470","Punjabi (Shahmukhi)"
"701470","Valencian"
"701470","Tatar"
"701470","Galician"
"701470","Polish"
"701470","Maltese"
"701470","Simplified Chinese"
"701470","Tswana"
"701470","Zulu"
"701470","Portuguese - Brazil"
"701470","Konkani"
"701470","K'iche'"
"701470","Scots"
"701470","Spanish - Spain"
"701470","Sotho"
"701470","Swahili"
"701470","Russian"
"701470","Belarusian"
"701470","Filipino"
"701470","English"
"701470","Turkmen"
"701470","Xhosa"
"701470","Kinyarwanda"
"701470","Irish"
"701470","Latvian"
"701470","Slovenian"
"701470","Georgian"
"701470","Tajik"
"701470","Japanese"
"701470","Maori"
"701470","Romanian"
"701470","Finnish"
"701470","Khmer"
"701470","Thai"
"701470","Assamese"
"701470","Azerbaijani"
"701470","Persian"
"701470","Kannada"
"701470","Greek"
"701470","Welsh"
"701470","Marathi"
"701470","Portuguese - Portugal"
"701470","Vietnamese"
"701470","Urdu"
"701470","Arabic"
"701470","Lithuanian"
"701470","Italian"
"701470","Macedonian"
"701470","Catalan"
"701470","Traditional Chinese"
"701470","Kazakh"
"701470","Mongolian"
"701470","Telugu"
"701470","Wolof"
"701470","Dari"
"701470","Indonesian"
"701470","Danish"
"701470","Hungarian"
"701470","Amharic"
"701470","Albanian"
"701470","Hindi"
"701470","Czech"
"701470","Kyrgyz"
"701470","French"
"701470","Punjabi (Gurmukhi)"
"701470","Croatian"
"701470","Sorani"
"701470","Bosnian"
"701470","Bulgarian"
"701470","Sinhala"
"701470","Cherokee"
"1614380","Czech"
"1614380","English"
"1614380","German"
"1614380","French"
"1614380","Ukrainian"
"1614380","Spanish - Spain"
"1614380","Polish"
"1614380","Simplified Chinese"
"1614380","Japanese"
"1614380","Turkish"
"1614380","Russian"
"1614380","Italian"
"1619790","English"
"1684080","English"
"1684080","Portuguese - Brazil"
"2322380","Swedish"
"2322380","English"
"2409110","English"
"3173130","English"
"3173130","French"
"3173130","Portuguese - Brazil"
"3173130","Swedish"
"3173130","Japanese"
"3173130","Simplified Chinese"
"3173130","Spanish - Latin America"
"1559570","German"
"1559570","English"
"314330","English"
"1245950","English"
"2741490","English"
"461210","German"
"461210","English"
"1211830","Japanese"
"1065200","Simplified Chinese"
"1065200","Korean"
"429060","English"
"1169020","English"
"433750","English"
"913890","English"
"942010","Simplified Chinese"
"942010","English"
"1306790","Luxembourgish"
"1306790","Malay"
"1306790","Odia"
"1306790","Slovak"
"1306790","Estonian"
"1306790","Serbian"
"1306790","Quechua"
"1306790","Tamil"
"1306790","Ukrainian"
"1306790","Uzbek"
"1306790","Spanish - Latin America"
"1306790","Malayalam"
"1306790","Nepali"
"1306790","Afrikaans"
"1306790","Hebrew"
"1306790","Korean"
"1306790","Igbo"
"1306790","Swedish"
"1306790","Icelandic"
"1306790","Basque"
"1306790","German"
"1306790","Norwegian"
"1306790","Tigrinya"
"1306790","Turkish"
"1306790","Dutch"
"1306790","Armenian"
"1306790","Sindhi"
"1306790","Yoruba"
"1306790","Gujarati"
"1306790","Bangla"
"1306790","Uyghur"
"1306790","Hausa"
"1306790","Punjabi (Shahmukhi)"
"1306790","Valencian"
"1306790","Tatar"
"1306790","Galician"
"1306790","Polish"
"1306790","Maltese"
"1306790","Simplified Chinese"
"1306790","Tswana"
"1306790","Zulu"
"1306790","Portuguese - Brazil"
"1306790","Konkani"
"1306790","K'iche'"
"1306790","Scots"
"1306790","Spanish - Spain"
"1306790","Sotho"
"1306790","Swahili"
"1306790","Russian"
"1306790","Belarusian"
"1306790","Filipino"
"1306790","English"
"1306790","Turkmen"
"1306790","Xhosa"
"1306790","Kinyarwanda"
"1306790","Irish"
"1306790","Latvian"
"1306790","Slovenian"
"1306790","Georgian"
"1306790","Tajik"
"1306790","Japanese"
"1306790","Maori"
"1306790","Romanian"
"1306790","Finnish"
"1306790","Khmer"
"1306790","Thai"
"1306790","Azerbaijani"
"1306790","Assamese"
"1306790","Persian"
"1306790","Kannada"
"1306790","Greek"
"1306790","Welsh"
"1306790","Marathi"
"1306790","Portuguese - Portugal"
"1306790","Vietnamese"
"1306790","Urdu"
"1306790","Arabic"
"1306790","Lithuanian"
"1306790","Italian"
"1306790","Macedonian"
"1306790","Catalan"
"1306790","Traditional Chinese"
"1306790","Kazakh"
"1306790","Mongolian"
"1306790","Telugu"
"1306790","Wolof"
"1306790","Dari"
"1306790","Indonesian"
"1306790","Hungarian"
"1306790","Danish"
"1306790","Amharic"
"1306790","Albanian"
"1306790","Hindi"
"1306790","Czech"
"1306790","Kyrgyz"
"1306790","French"
"1306790","Punjabi (Gurmukhi)"
"1306790","Sorani"
"1306790","Croatian"
"1306790","Bosnian"
"1306790","Bulgarian"
"1306790","Sinhala"
"1306790","Cherokee"
"923970","Polish"
"923970","English"
"1180250","English"
"2092730","English"
"2092730","Portuguese - Brazil"
"1787120","Simplified Chinese"
"3241490","Simplified Chinese"
"1016390","English"
"1016390","Finnish"
"1333490","English"
"593330","German"
"593330","English"
"593330","Traditional Chinese"
"593330","Simplified Chinese"
"593330","Russian"
"531730","Japanese"
"531730","Simplified Chinese"
"951260","English"
"1118110","English"
"1118110","Turkish"
"1178140","Simplified Chinese"
"1178140","English"
"1288420","Simplified Chinese"
"1288420","English"
"2096570","Traditional Chinese"
"2096570","English"
"2096570","French"
"1643180","English"
"1575670","Japanese"
"1575670","English"
"286300","Japanese"
"286300","English"
"1208770","English"
"1995590","German"
"1995590","Vietnamese"
"1995590","Portuguese - Brazil"
"1995590","Spanish - Spain"
"1995590","Norwegian"
"1995590","Arabic"
"1995590","Russian"
"1995590","Dutch"
"1995590","Italian"
"1995590","Turkish"
"1995590","English"
"1995590","Traditional Chinese"
"1995590","Ukrainian"
"1995590","Spanish - Latin America"
"1995590","Danish"
"1995590","Hungarian"
"1995590","Japanese"
"1995590","Romanian"
"1995590","Czech"
"1995590","Finnish"
"1995590","French"
"1995590","Thai"
"1995590","Korean"
"1995590","Swedish"
"1995590","Bulgarian"
"1995590","Polish"
"1995590","Greek"
"1995590","Simplified Chinese"
"1995590","Portuguese - Portugal"
"1299810","Traditional Chinese"
"1299810","English"
"1299810","Russian"
"665120","Simplified Chinese"
"665120","English"
"975240","Luxembourgish"
"975240","Malay"
"975240","Odia"
"975240","Slovak"
"975240","Estonian"
"975240","Serbian"
"975240","Quechua"
"975240","Tamil"
"975240","Ukrainian"
"975240","Uzbek"
"975240","Spanish - Latin America"
"975240","Malayalam"
"975240","Nepali"
"975240","Afrikaans"
"975240","Hebrew"
"975240","Korean"
"975240","Igbo"
"975240","Swedish"
"975240","Icelandic"
"975240","Basque"
"975240","German"
"975240","Norwegian"
"975240","Tigrinya"
"975240","Dutch"
"975240","Turkish"
"975240","Armenian"
"975240","Sindhi"
"975240","Yoruba"
"975240","Gujarati"
"975240","Bangla"
"975240","Uyghur"
"975240","Hausa"
"975240","Punjabi (Shahmukhi)"
"975240","Valencian"
"975240","Tatar"
"975240","Galician"
"975240","Polish"
"975240","Maltese"
"975240","Simplified Chinese"
"975240","Tswana"
"975240","Zulu"
"975240","Portuguese - Brazil"
"975240","Konkani"
"975240","K'iche'"
"975240","Scots"
"975240","Spanish - Spain"
"975240","Sotho"
"975240","Swahili"
"975240","Russian"
"975240","Belarusian"
"975240","Filipino"
"975240","English"
"975240","Turkmen"
"975240","Xhosa"
"975240","Kinyarwanda"
"975240","Irish"
"975240","Latvian"
"975240","Slovenian"
"975240","Georgian"
"975240","Tajik"
"975240","Japanese"
"975240","Maori"
"975240","Romanian"
"975240","Finnish"
"975240","Khmer"
"975240","Thai"
"975240","Azerbaijani"
"975240","Assamese"
"975240","Persian"
"975240","Kannada"
"975240","Greek"
"975240","Welsh"
